288,0,1,0,0,0,0,1,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6624,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,7,0,0,0,0,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6625,БЕОГРАД - НОВИ БЕОГРАД,0,2,0,0,2,0,12,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6626,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,3,0,15,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,6628,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,3
289,5,1,0,0,7,0,0,0,0,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6625,БЕОГРАД - НОВИ БЕОГРАД,0,2,0,0,2,0,12,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6626,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,3,0,15,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,6628,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,3
290,0,2,0,0,2,0,12,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6626,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,3,0,15,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,6628,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,3
291,0,0,0,0,3,0,15,0,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,6628,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,3
292,0,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,6628,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,3
293,0,0,0,0,0,0,1,0,0,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,6629,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,3
294,0,0,0,0,0,0,0,0,0,125,141,0,15,0,0,0,0,0,0,5,0,0,1,0,259,0,6630,БЕОГРАД - НОВИ БЕОГРАД,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,3
295,2,0,0,0,3,0,0,0,0,18,265,0,15,0,0,0,0,0,0,9,0,0,0,0,91,0,6631,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,3
296,10,0,0,0,1,0,0,0,0,4,46,0,62,0,0,0,0,0,0,58,0,0,0,0,38,0,6632,БЕОГРАД - НОВИ БЕОГРАД,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,3
297,16,0,0,0,0,0,0,0,0,5,58,0,75,0,0,0,0,0,0,74,0,0,0,0,26,0,6633,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,3
298,0,0,0,0,0,0,4,0,0,10,840,0,289,0,0,0,0,0,0,260,0,0,0,0,61,0,6634,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,3
299,0,1,0,0,0,0,0,0,0,53,249,0,134,0,0,0,0,0,0,75,0,0,0,0,8,0,6635,БЕОГРАД - НОВИ БЕОГРАД,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,3
300,10,0,0,0,0,0,0,0,0,1,83,0,103,0,0,0,0,0,0,31,0,0,0,0,31,0,6636,БЕОГРАД - НОВИ БЕОГРАД,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,3
301,5,1,0,0,5,0,0,0,0,3,6,0,14,0,0,0,0,0,0,218,0,0,0,0,5,0,6637,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,6645,БЕОГРАД - НОВИ БЕОГРАД,9,0,0,0,0,0,0,0,0,3,92,0,27,0,0,0,0,0,0,514,0,0,1,0,5,0,3
302,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,6638,БЕОГРАД - НОВИ БЕОГРАД,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,6645,БЕОГРАД - НОВИ БЕОГРАД,9,0,0,0,0,0,0,0,0,3,92,0,27,0,0,0,0,0,0,514,0,0,1,0,5,0,6646,БЕОГРАД - НОВИ БЕОГРАД,74,5,0,0,0,0,0,0,0,1,40,0,17,0,0,0,0,0,0,307,0,0,5,0,1,0,3
303,0,5,0,0,2,0,0,0,0,4,22,0,8,0,0,0,0,0,0,89,0,0,1,0,0,0,6639,БЕОГРАД - НОВИ БЕОГРАД,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,6645,БЕОГРАД - НОВИ БЕОГРАД,9,0,0,0,0,0,0,0,0,3,92,0,27,0,0,0,0,0,0,514,0,0,1,0,5,0,6646,БЕОГРАД - НОВИ БЕОГРАД,74,5,0,0,0,0,0,0,0,1,40,0,17,0,0,0,0,0,0,307,0,0,5,0,1,0,6647,БЕОГРАД - НОВИ БЕОГРАД,160,2,0,0,6,0,0,0,0,4,132,0,162,0,0,0,0,0,0,732,0,0,34,0,5,0,3
304,1,0,0,0,7,0,0,0,0,1,278,0,12,0,0,0,0,0,0,62,0,0,2,0,3,0,6640,БЕОГРАД - НОВИ БЕОГРАД,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,6645,БЕОГРАД - НОВИ БЕОГРАД,9,0,0,0,0,0,0,0,0,3,92,0,27,0,0,0,0,0,0,514,0,0,1,0,5,0,6646,БЕОГРАД - НОВИ БЕОГРАД,74,5,0,0,0,0,0,0,0,1,40,0,17,0,0,0,0,0,0,307,0,0,5,0,1,0,6647,БЕОГРАД - НОВИ БЕОГРАД,160,2,0,0,6,0,0,0,0,4,132,0,162,0,0,0,0,0,0,732,0,0,34,0,5,0,6648,БЕОГРАД - НОВИ БЕОГРАД,11,1,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,46,0,0,1,0,0,0,3
305,0,0,0,0,22,0,0,0,0,29,54,0,10,0,0,0,0,0,0,375,1,0,1,0,21,0,6641,БЕОГРАД - НОВИ БЕОГРАД,0,1,0,0,33,0,0,0,0,7,17,0,2,0,0,0,0,0,0,63,2,0,0,0,8,0,6642,БЕОГРАД - НОВИ БЕОГРАД,13,2,0,0,8,0,0,0,0,4,6,0,5,0,0,0,0,0,0,111,0,0,0,0,0,0,6643,БЕОГРАД - НОВИ БЕОГРАД,56,1,0,0,0,0,0,0,0,1,107,0,24,0,0,0,0,0,0,193,0,0,10,0,0,0,6644,БЕОГРАД - НОВИ БЕОГРАД,12,0,0,0,0,0,4,0,0,2,27,0,8,0,0,0,0,0,0,296,0,0,1,0,1,0,6645,БЕОГРАД - НОВИ БЕОГРАД,9,0,0,0,0,0,0,0,0,3,92,0,27,0,0,0,0,0,0,514,0,0,1,0,5,0,6646,БЕОГРАД - НОВИ БЕОГРАД,74,5,0,0,0,0,0,0,0,1,40,0,17,0,0,0,0,0,0,307,0,0,5,0,1,0,6647,БЕОГРАД - НОВИ БЕОГРАД,160,2,0,0,6,0,0,0,0,4,132,0,162,0,0,0,0,0,0,732,0,0,34,0,5,0,6648,БЕОГРАД - НОВИ БЕОГРАД,11,1,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,46,0,0,1,0,0,0,6649,БЕОГРАД - НОВИ БЕОГРАД,134,1,0,0,0,0,0,0,0,1,67,0,44,0,0,0,0,0,0,146,0,0,50,0,1,0,3
