,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289
370,3638,12705,2017-05-08,2,0,0,0,4,0,0,0,0,0,0,0,0,3,56,89,0,0,4,0,10,0,0,0,0,4,3639,12706,2017-05-09,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,30,0,0,9,0,10,0,0,0,0,1,3640,12707,2017-05-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,8,1,0,3,0,6,1,1,0,0,0,3641,12708,2017-05-11,0,0,0,0,1,0,0,0,0,0,1,1,0,1,80,34,0,0,33,0,4,3,0,0,0,3,3642,12709,2017-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,184,7,0,0,19,0,6,1,1,0,0,3,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10
371,3639,12706,2017-05-09,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,30,0,0,9,0,10,0,0,0,0,1,3640,12707,2017-05-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,8,1,0,3,0,6,1,1,0,0,0,3641,12708,2017-05-11,0,0,0,0,1,0,0,0,0,0,1,1,0,1,80,34,0,0,33,0,4,3,0,0,0,3,3642,12709,2017-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,184,7,0,0,19,0,6,1,1,0,0,3,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35
372,3640,12707,2017-05-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,8,1,0,3,0,6,1,1,0,0,0,3641,12708,2017-05-11,0,0,0,0,1,0,0,0,0,0,1,1,0,1,80,34,0,0,33,0,4,3,0,0,0,3,3642,12709,2017-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,184,7,0,0,19,0,6,1,1,0,0,3,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45
373,3641,12708,2017-05-11,0,0,0,0,1,0,0,0,0,0,1,1,0,1,80,34,0,0,33,0,4,3,0,0,0,3,3642,12709,2017-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,184,7,0,0,19,0,6,1,1,0,0,3,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48
374,3642,12709,2017-05-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,184,7,0,0,19,0,6,1,1,0,0,3,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22
375,3643,12710,2017-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39,32,0,0,7,0,11,1,1,0,0,3,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22
376,3644,12711,2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,33,0,4,1,0,0,0,4,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27
377,3645,12712,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,27,0,0,78,0,4,1,0,0,0,4,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16
378,3646,12713,2017-05-16,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,22,0,0,96,0,6,0,0,0,0,1,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23
379,3647,12714,2017-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,0,0,36,0,2,0,0,0,0,10,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52
380,3648,12715,2017-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,13,0,0,27,0,1,1,0,0,0,35,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42
381,3649,12716,2017-05-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,14,1,0,59,0,3,1,0,0,0,45,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43
382,3650,12717,2017-05-20,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,215,1,0,92,0,12,1,0,1,0,48,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82
383,3651,12718,2017-05-21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,444,0,0,7,0,17,3,0,0,0,22,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181
384,3652,12719,2017-05-22,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,181,1,0,50,0,7,1,0,0,0,22,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139
385,3653,12720,2017-05-23,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,20,1,0,30,0,0,0,0,1,0,27,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139,3662,12729,2017-06-01,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,26,0,0,24,0,0,2,0,1,0,166
386,3654,12721,2017-05-24,0,0,0,0,0,15,0,0,0,0,0,0,0,2,2,111,0,0,28,0,0,1,0,1,0,16,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139,3662,12729,2017-06-01,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,26,0,0,24,0,0,2,0,1,0,166,3663,12730,2017-06-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,3,0,9,0,0,1,0,1,0,104
387,3655,12722,2017-05-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,18,0,1,3,0,0,0,23,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139,3662,12729,2017-06-01,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,26,0,0,24,0,0,2,0,1,0,166,3663,12730,2017-06-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,3,0,9,0,0,1,0,1,0,104,3664,12731,2017-06-03,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,13,0,0,27,0,0,1,0,0,0,202
388,3656,12723,2017-05-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,184,1,0,32,0,1,5,0,0,0,52,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139,3662,12729,2017-06-01,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,26,0,0,24,0,0,2,0,1,0,166,3663,12730,2017-06-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,3,0,9,0,0,1,0,1,0,104,3664,12731,2017-06-03,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,13,0,0,27,0,0,1,0,0,0,202,3665,12732,2017-06-04,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,2,0,56,0,0,0,0,0,0,120
389,3657,12724,2017-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196,2,0,59,0,1,2,0,1,0,42,3658,12725,2017-05-28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,23,0,0,28,0,0,1,0,1,0,43,3659,12726,2017-05-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,1,0,18,0,0,0,0,1,0,82,3660,12727,2017-05-30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,3,0,0,22,0,0,0,0,1,0,181,3661,12728,2017-05-31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,32,0,0,1,0,1,0,139,3662,12729,2017-06-01,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,26,0,0,24,0,0,2,0,1,0,166,3663,12730,2017-06-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,3,0,9,0,0,1,0,1,0,104,3664,12731,2017-06-03,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,13,0,0,27,0,0,1,0,0,0,202,3665,12732,2017-06-04,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,2,0,56,0,0,0,0,0,0,120,3666,12733,2017-06-05,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,33,0,0,1,0,0,0,71
