,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289
209,1567,5021,2016-08-28,0,0,114,1,0,9,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,1568,5022,2016-08-29,0,0,178,2,0,16,0,0,9,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,79,1569,5023,2016-08-30,0,0,351,2,0,16,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,1570,5024,2016-08-31,0,0,240,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,30,1571,5025,2016-09-01,0,0,198,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,32,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210,1568,5022,2016-08-29,0,0,178,2,0,16,0,0,9,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,79,1569,5023,2016-08-30,0,0,351,2,0,16,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,1570,5024,2016-08-31,0,0,240,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,30,1571,5025,2016-09-01,0,0,198,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,32,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,1569,5023,2016-08-30,0,0,351,2,0,16,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,1570,5024,2016-08-31,0,0,240,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,30,1571,5025,2016-09-01,0,0,198,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,32,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11
212,1570,5024,2016-08-31,0,0,240,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,30,1571,5025,2016-09-01,0,0,198,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,32,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10
213,1571,5025,2016-09-01,0,0,198,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,32,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13
214,1572,5026,2016-09-02,0,0,159,1,0,6,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18
215,1573,5027,2016-09-03,0,0,208,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8
216,1574,5028,2016-09-04,0,0,151,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,39,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
217,1575,5029,2016-09-05,0,0,108,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
218,1576,5030,2016-09-06,0,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24
219,1577,5031,2016-09-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19
220,1578,5032,2016-09-08,0,0,128,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6
221,1579,5033,2016-09-09,0,0,84,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,10,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
222,1580,5034,2016-09-10,0,0,108,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
223,1581,5035,2016-09-11,0,0,68,12,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
224,1582,5036,2016-09-12,0,0,109,3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,8,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1591,5045,2016-09-21,0,0,11,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
225,1583,5037,2016-09-13,0,0,31,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1591,5045,2016-09-21,0,0,11,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1592,5046,2016-09-22,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
226,1584,5038,2016-09-14,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1591,5045,2016-09-21,0,0,11,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1592,5046,2016-09-22,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1593,5047,2016-09-23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1585,5039,2016-09-15,0,0,39,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1591,5045,2016-09-21,0,0,11,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1592,5046,2016-09-22,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1593,5047,2016-09-23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,5048,2016-09-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
228,1586,5040,2016-09-16,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,1587,5041,2016-09-17,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,1588,5042,2016-09-18,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1589,5043,2016-09-19,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590,5044,2016-09-20,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1591,5045,2016-09-21,0,0,11,11,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1592,5046,2016-09-22,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1593,5047,2016-09-23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,5048,2016-09-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1595,5049,2016-09-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
