,Unnamed: 0,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
295,1285,2016-02-23,0,10,0,0,0,0,4,0,0,14,48,0,28,0,0,0,0,0,0,17,0,0,2,0,52,0
296,1286,2016-02-24,0,7,0,0,0,0,0,0,0,1,10,0,9,0,0,0,0,0,0,1,0,0,0,0,3,0
297,1287,2016-02-25,4,15,0,0,0,0,3,0,0,5,25,0,8,0,0,0,0,0,0,14,0,0,1,0,32,0
298,1288,2016-02-26,1,9,0,0,0,0,1,0,0,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0,8,0
299,1289,2016-02-27,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0
300,1290,2016-02-28,0,15,0,0,1,0,2,0,0,0,8,0,3,0,0,0,0,0,0,8,0,0,3,0,7,0
301,1291,2016-02-29,3,3,0,0,0,0,1,0,0,3,62,0,2,0,0,0,0,0,0,17,0,0,1,0,44,0
302,1292,2016-03-01,1,0,0,0,0,0,0,0,0,0,111,0,5,0,0,0,0,0,0,17,0,0,0,0,5,0
303,1293,2016-03-02,1,0,0,0,0,0,1,0,0,1,307,0,3,0,0,0,0,0,0,22,0,0,3,0,2,0
304,1294,2016-03-03,1,0,0,0,0,0,9,0,0,0,446,0,9,0,0,0,0,0,0,27,0,0,1,0,3,0
305,1295,2016-03-04,1,0,0,0,0,0,1,0,0,0,38,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0
306,1296,2016-03-05,1,1,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,6,0,0,1,0,2,0
307,1297,2016-03-06,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
308,1298,2016-03-07,3,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
309,1299,2016-03-08,1,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
310,1300,2016-03-09,3,1,0,0,0,0,66,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,2,0,2,0
311,1301,2016-03-10,4,1,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
312,1302,2016-03-11,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1303,2016-03-12,13,0,0,0,0,0,41,0,0,0,14,0,1,0,0,0,0,0,0,10,0,0,13,0,1,0
314,1304,2016-03-13,10,0,0,0,0,0,47,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,3,0,6,0
315,1305,2016-03-14,12,14,0,0,2,0,58,0,0,1,3,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0
316,1306,2016-03-15,22,36,0,0,3,0,43,0,0,16,7,0,0,0,0,0,0,0,0,17,15,0,5,0,1,0
317,1307,2016-03-16,3,5,0,0,1,0,29,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,10,0,1,0
318,1308,2016-03-17,4,1,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,0,0,3,2,0,8,0,1,0
319,1309,2016-03-18,23,1,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,9,4,0,3,0,3,0
320,1310,2016-03-19,6,84,0,0,1,0,12,0,0,16,30,0,3,0,0,0,0,0,0,17,12,0,10,0,3,0
321,1311,2016-03-20,46,23,0,0,2,0,23,0,0,15,67,0,1,0,0,0,0,0,0,19,14,0,3,0,6,0
322,1312,2016-03-21,60,5,0,0,1,0,63,0,0,12,43,0,0,0,0,0,0,0,0,10,1,0,2,0,3,0
323,1313,2016-03-22,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
324,1314,2016-03-23,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1315,2016-03-24,2,0,0,0,2,0,26,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,6,0,0,0
326,1316,2016-03-25,26,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
327,1317,2016-03-26,226,0,0,0,1,0,27,0,0,2,3,0,5,0,0,0,0,0,0,3,2,0,3,0,0,0
328,1318,2016-03-27,23,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
329,1319,2016-03-28,40,1,0,0,13,0,17,0,0,0,7,0,1,1,0,0,0,0,0,1,5,0,6,0,3,0
330,1320,2016-03-29,28,0,0,0,19,0,82,0,0,0,3,0,1,1,0,0,0,0,1,3,3,0,1,0,2,0
331,1321,2016-03-30,23,1,0,0,304,0,593,0,0,0,6,0,6,6,0,1,0,0,3,8,14,0,6,0,5,0
332,1322,2016-03-31,35,1,0,0,492,0,471,0,0,1,41,0,16,6,0,2,0,0,0,16,19,0,27,0,5,0
333,1323,2016-04-01,57,0,0,0,417,0,511,0,0,0,5,0,47,2,0,0,0,0,0,8,42,0,64,0,1,0
334,1324,2016-04-02,13,2,0,0,230,0,228,0,0,2,0,0,12,6,0,1,0,0,4,3,30,0,8,0,2,0
335,1325,2016-04-03,52,0,0,0,131,0,1143,0,0,0,6,0,12,6,0,0,0,0,0,0,32,0,14,0,0,0
336,1326,2016-04-04,32,0,0,0,49,0,131,0,0,0,5,0,5,3,2,0,0,0,0,0,29,0,9,0,1,0
337,1327,2016-04-05,2,0,0,0,8,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0
338,1328,2016-04-06,9,0,0,0,12,0,13,0,0,0,4,0,3,5,0,0,1,0,0,0,9,0,13,0,0,0
339,1329,2016-04-07,10,0,0,0,5,0,8,0,0,0,0,0,4,1,1,1,0,0,1,0,3,0,11,0,0,0
340,1330,2016-04-08,10,0,0,0,19,0,13,0,0,0,2,0,4,5,1,0,2,0,0,0,5,0,7,0,0,0
341,1331,2016-04-09,36,0,0,0,73,0,41,0,0,0,14,42,7,10,1,0,3,0,1,0,11,0,65,0,0,0
342,1332,2016-04-10,95,0,0,0,253,0,97,0,0,0,54,66,7,16,12,1,21,0,1,2,20,0,54,0,0,0
343,1333,2016-04-11,59,0,0,0,68,0,57,0,0,0,15,21,5,12,17,0,1,0,2,0,15,0,21,0,1,0
344,1334,2016-04-12,129,0,0,0,162,0,19,0,0,0,6,27,10,61,182,6,5,0,2,0,87,0,38,0,0,0
345,1335,2016-04-13,108,0,0,0,248,0,25,0,0,0,19,87,27,64,339,7,26,0,3,0,102,0,54,0,1,10
346,1336,2016-04-14,41,0,0,0,275,0,15,0,0,0,4,43,3,25,178,3,8,0,1,0,39,0,20,0,0,11
347,1337,2016-04-15,9,0,0,0,124,0,7,0,0,0,2,6,8,54,82,9,23,0,1,0,5,0,6,0,0,11
348,1338,2016-04-16,25,0,0,0,287,0,11,0,0,0,43,73,6,159,442,12,7,0,4,0,87,0,16,0,0,19
349,1339,2016-04-17,10,0,0,0,368,0,6,0,0,0,98,121,4,119,682,40,3,0,2,0,108,0,33,0,0,70
350,1340,2016-04-18,2,0,0,0,163,0,1,0,0,0,31,19,3,30,159,5,1,0,8,0,23,0,8,0,0,32
351,1341,2016-04-19,1,0,0,0,16,0,0,0,0,0,2,5,1,6,23,1,0,0,2,0,3,0,4,0,0,18
352,1342,2016-04-20,12,0,0,0,38,0,8,0,0,0,1,14,2,20,57,3,0,0,6,0,0,0,8,0,0,58
353,1343,2016-04-21,5,0,0,0,23,0,11,0,0,0,6,17,3,11,40,5,0,0,9,0,6,0,6,0,0,28
354,1344,2016-04-22,1,0,0,0,12,0,3,0,0,0,4,7,1,5,38,3,0,0,4,0,2,0,1,0,0,20
355,1345,2016-04-23,1,0,0,0,7,0,1,0,0,0,4,4,1,3,11,3,1,0,3,0,3,0,1,0,0,5
356,1346,2016-04-24,1,0,0,0,15,2,4,0,0,0,7,5,0,1,18,3,0,0,10,0,3,0,5,0,0,13
357,1347,2016-04-25,3,0,0,0,15,5,3,0,0,0,7,6,0,1,13,3,1,0,7,0,5,0,4,0,0,15
358,1348,2016-04-26,3,0,0,0,3,0,0,0,0,0,0,1,0,1,3,2,0,0,1,0,0,1,0,0,0,29
359,1349,2016-04-27,7,0,0,0,13,0,1,0,0,0,1,18,1,2,6,0,0,0,26,0,8,1,8,0,0,10
360,1350,2016-04-28,0,0,0,0,4,0,1,0,0,0,3,4,1,1,0,2,0,0,36,0,1,0,3,0,0,17
361,1351,2016-04-29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
362,1352,2016-04-30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,10,0,0,0,1,0,0,29
363,1353,2016-05-01,5,0,2,0,5,5,1,0,0,0,1,20,3,6,14,16,0,0,0,0,11,1,10,0,0,13
364,1354,2016-05-02,2,0,0,0,10,0,1,0,0,0,1,6,3,3,4,6,0,0,32,0,3,0,1,0,0,1
365,1355,2016-05-03,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1
366,1356,2016-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
367,1357,2016-05-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
368,1358,2016-05-06,0,0,0,0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
369,1359,2016-05-07,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,1,0,0,3,0,0,0,0,0,0,3
370,1360,2016-05-08,0,0,0,0,6,0,0,0,0,0,1,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0
371,1361,2016-05-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1362,2016-05-10,0,0,0,0,3,3,0,0,0,0,3,2,0,1,5,4,0,0,10,0,0,0,6,0,0,3
373,1363,2016-05-11,0,0,0,0,5,4,0,0,0,0,0,6,0,3,6,6,0,0,29,0,1,0,6,0,0,7
374,1364,2016-05-12,0,0,0,0,5,4,1,0,0,0,1,6,0,1,6,6,0,0,22,0,1,1,4,0,0,5
375,1365,2016-05-13,1,0,0,0,4,5,0,0,0,0,3,5,0,0,4,3,0,0,30,0,1,1,3,0,0,6
376,1366,2016-05-14,0,0,0,1,3,5,0,0,0,0,0,1,0,0,4,2,0,0,16,0,1,1,1,0,0,5
377,1367,2016-05-15,0,0,0,0,13,5,1,0,0,0,0,1,0,1,5,5,0,0,21,0,3,0,54,0,0,8
378,1368,2016-05-16,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,3,0,0,19,0,0,0,0,0,0,9
379,1369,2016-05-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
380,1370,2016-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1371,2016-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1372,2016-05-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
383,1373,2016-05-21,0,0,0,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,5,0,0,0,1,1,0,1
384,1374,2016-05-22,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,2,0,0,24,0,0,0,0,1,0,10
385,1375,2016-05-23,0,0,0,0,1,1,0,0,1,0,9,2,0,0,3,10,0,0,94,0,0,5,3,4,0,47
386,1376,2016-05-24,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13,0,0,59,0,0,2,1,3,0,17
387,1377,2016-05-25,0,0,0,0,0,12,0,0,0,0,1,1,0,1,7,60,0,0,33,0,1,1,0,2,0,23
388,1378,2016-05-26,0,0,0,0,1,12,0,0,0,0,0,0,0,0,16,167,0,0,74,0,3,1,0,0,0,52
389,1379,2016-05-27,0,0,0,0,1,10,0,0,0,0,0,2,0,0,10,19,0,0,91,0,0,1,1,3,0,184
390,1380,2016-05-28,0,0,0,0,1,6,0,0,1,0,1,0,0,1,5,14,0,0,62,0,0,1,0,0,0,82
391,1381,2016-05-29,0,0,0,0,1,8,0,0,1,0,8,2,0,0,4,30,0,0,87,0,0,5,5,1,0,130
392,1382,2016-05-30,0,0,0,0,0,6,0,0,0,0,3,1,0,0,1,16,0,0,40,0,0,3,0,0,0,41
393,1383,2016-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1384,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1385,2016-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,1386,2016-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,1387,2016-06-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
398,1388,2016-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
399,1389,2016-06-06,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,55,0,0,0,0,6,0,95
400,1390,2016-06-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,130,0,0,0,0,3,0,135
401,1391,2016-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,6,0,97
402,1392,2016-06-09,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43,0,0,1,0,11,0,145
403,1393,2016-06-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,3,0,191
404,1394,2016-06-11,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,82
405,1395,2016-06-12,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,0,2,0,137
406,1396,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36
407,1397,2016-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
408,1398,2016-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1399,2016-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410,1400,2016-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
411,1401,2016-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,10
412,1402,2016-06-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,21
413,1403,2016-06-20,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,121,0,0,1,0,3,0,147
414,1404,2016-06-21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,134,0,0,0,0,5,0,65
415,1405,2016-06-22,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,180,0,0,0,0,1,0,188
416,1406,2016-06-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,5,0,94
417,1407,2016-06-24,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,1,0,46,0,36
418,1408,2016-06-25,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,117,0,0,1,0,19,0,114
419,1409,2016-06-26,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,76,0,0,3,0,13,0,101
420,1410,2016-06-27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,2,0,2,0,18
421,1411,2016-06-28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,1,0,1,0,14
422,1412,2016-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,8
423,1413,2016-06-30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,8
424,1414,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,13
425,1415,2016-07-02,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,24,0,0,0,0,2,0,8
426,1416,2016-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,2,0,19
427,1417,2016-07-04,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,3,0,30,0,0,5,0,1,0,61
428,1418,2016-07-05,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,1,0,1,0,43
429,1419,2016-07-06,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,1,0,1,0,61
430,1420,2016-07-07,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,0,0,1,0,6,0,64
431,1421,2016-07-08,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,51,0,0,0,0,0,0,77
432,1422,2016-07-09,0,0,6,0,0,2,0,0,10,0,0,0,0,0,0,1,10,0,23,0,0,6,0,3,0,102
433,1423,2016-07-10,0,0,3,6,0,3,0,0,4,0,0,0,0,0,0,1,12,0,25,0,0,6,0,0,0,175
434,1424,2016-07-11,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,41
435,1425,2016-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,49
436,1426,2016-07-13,0,0,2,0,0,2,0,0,3,0,0,0,0,0,3,0,4,0,14,0,0,2,0,1,0,50
437,1427,2016-07-14,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,4,0,1,0,71
438,1428,2016-07-15,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,43,0,0,3,0,1,0,56
439,1429,2016-07-16,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,54,0,0,1,0,6,0,93
440,1430,2016-07-17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,2,0,64
441,1431,2016-07-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,3,0,1,0,91
442,1432,2016-07-19,0,0,2,0,0,3,0,0,7,0,0,0,0,0,0,0,5,0,18,0,0,1,0,1,0,114
443,1433,2016-07-20,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,115
444,1434,2016-07-21,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,0,2,0,19,0,0,0,0,0,0,150
445,1435,2016-07-22,0,0,5,2,0,12,0,0,2,0,0,0,0,0,0,0,5,0,16,0,0,0,0,1,0,155
446,1436,2016-07-23,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,0,8,0,14,0,0,6,0,0,0,161
447,1437,2016-07-24,0,0,3,5,0,4,0,0,5,0,0,0,0,0,0,0,11,0,20,0,0,4,0,0,0,271
448,1438,2016-07-25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,0,1,0,84,0,84
449,1439,2016-07-26,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,5,0,4,0,0,0,0,32,0,32
450,1440,2016-07-27,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,30,0,30
451,1441,2016-07-28,0,0,1,3,0,8,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,36,0,36
452,1442,2016-07-29,0,0,1,2,0,1,0,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,92,0,92
453,1443,2016-07-30,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,16,0,16
454,1444,2016-07-31,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,56,0,56
455,1445,2016-08-01,0,0,25,25,0,10,0,0,7,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,191
456,1446,2016-08-02,0,0,15,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,235
457,1447,2016-08-03,0,0,25,27,0,13,0,0,4,0,0,0,0,0,1,0,3,0,36,0,0,0,0,0,0,272
458,1448,2016-08-04,0,0,21,39,0,8,0,0,5,0,0,0,0,0,0,0,8,0,19,0,0,0,0,0,0,213
459,1449,2016-08-05,0,0,27,39,0,8,0,0,4,0,0,0,0,0,0,0,6,0,22,0,0,0,0,0,0,99
460,1450,2016-08-06,0,0,75,80,0,13,0,0,6,0,0,0,0,0,0,0,7,0,32,0,0,0,0,0,0,226
461,1451,2016-08-07,0,0,79,48,0,17,0,0,5,0,0,0,0,0,0,0,16,0,33,0,0,2,0,0,0,275
462,1452,2016-08-08,0,0,51,21,0,8,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,126
463,1453,2016-08-09,0,0,23,29,0,7,0,0,5,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,176
464,1454,2016-08-10,0,0,63,33,0,23,0,0,6,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,130
465,1455,2016-08-11,0,0,55,19,0,10,0,0,3,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,70
466,1456,2016-08-12,0,0,23,17,0,5,0,0,12,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,154
467,1457,2016-08-13,0,0,32,23,0,12,0,0,5,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,206
468,1458,2016-08-14,0,0,87,26,0,12,0,0,14,0,0,0,0,0,0,0,7,0,32,0,0,0,0,0,0,278
469,1459,2016-08-15,0,0,64,6,0,19,0,0,10,0,0,0,0,0,0,0,6,0,23,0,0,0,0,0,0,233
470,1460,2016-08-16,0,0,93,11,0,20,0,0,4,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,257
471,1461,2016-08-17,0,0,77,4,0,35,0,0,3,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,139
472,1462,2016-08-18,0,0,49,3,0,14,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,96
473,1463,2016-08-19,0,0,179,2,0,17,0,0,5,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,78
474,1464,2016-08-20,0,0,155,8,0,19,0,0,6,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,94
475,1465,2016-08-21,0,0,118,7,0,18,0,0,10,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,60
476,1466,2016-08-22,0,0,229,2,0,15,0,0,11,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,3
477,1467,2016-08-23,0,0,321,2,0,11,0,0,30,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0
478,1468,2016-08-24,0,0,430,4,0,18,0,0,19,0,0,0,0,0,0,0,3,0,36,0,0,0,0,0,0,5
479,1469,2016-08-25,0,0,371,2,0,12,0,0,5,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4
480,1470,2016-08-26,0,0,128,1,0,9,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2
481,1471,2016-08-27,0,0,168,2,0,7,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1
482,1472,2016-08-28,0,0,172,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
483,1473,2016-08-29,0,0,284,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,65
484,1474,2016-08-30,0,0,728,0,0,10,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,95
