,Unnamed: 0,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
836,2745,2016-02-18,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
837,2746,2016-02-19,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0
838,2747,2016-02-20,1,2,0,0,0,0,0,0,0,14,2,0,34,0,0,0,0,0,0,9,0,0,0,0,14,0
839,2748,2016-02-21,2,4,0,0,0,0,0,0,0,12,68,0,39,0,0,0,0,0,0,15,0,0,0,0,35,0
840,2749,2016-02-22,2,4,0,0,1,0,7,0,0,2,478,0,7,0,0,0,0,0,0,109,0,0,1,0,87,0
841,2750,2016-02-23,2,2,0,0,1,0,1,0,0,2,298,0,11,0,0,0,0,0,0,28,0,0,3,0,18,0
842,2751,2016-02-24,1,1,0,0,0,0,2,0,0,0,144,0,18,0,0,0,0,0,0,29,0,0,1,0,24,0
843,2752,2016-02-25,1,1,0,0,0,0,1,0,0,0,8,0,8,0,0,0,0,0,0,7,0,0,2,0,2,0
844,2753,2016-02-26,3,2,0,0,0,0,1,0,0,1,14,0,7,0,0,0,0,0,0,7,0,0,2,0,3,0
845,2754,2016-02-27,8,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,69,0,0,1,0,68,0
846,2755,2016-02-28,14,3,0,0,0,0,0,0,0,8,18,0,2,0,0,0,0,0,0,65,0,0,1,0,74,0
847,2756,2016-02-29,1,1,0,0,0,0,1,0,0,3,24,0,1,0,0,0,0,0,0,48,0,0,0,0,23,0
848,2757,2016-03-01,1,2,0,0,0,0,2,0,0,1,78,0,2,0,0,0,0,0,0,11,0,0,1,0,1,0
849,2758,2016-03-02,1,0,0,0,0,0,1,0,0,1,112,0,4,0,0,0,0,0,0,10,0,0,2,0,4,0
850,2759,2016-03-03,1,0,0,0,0,0,7,0,0,3,242,0,5,0,0,0,0,0,0,24,0,0,1,0,1,0
851,2760,2016-03-04,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
852,2761,2016-03-05,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0
853,2762,2016-03-06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
854,2763,2016-03-07,1,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
855,2764,2016-03-08,1,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0
856,2765,2016-03-09,2,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0
857,2766,2016-03-10,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
858,2767,2016-03-11,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
859,2768,2016-03-12,2,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0
860,2769,2016-03-13,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
861,2770,2016-03-14,18,0,0,0,9,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
862,2771,2016-03-15,32,0,0,0,5,0,9,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0
863,2772,2016-03-16,33,0,0,0,6,0,22,0,0,0,10,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0
864,2773,2016-03-17,15,0,0,0,2,0,25,0,0,0,18,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0
865,2774,2016-03-18,18,0,0,0,3,0,28,0,0,0,35,0,0,0,0,0,0,0,0,18,5,0,1,0,0,0
866,2775,2016-03-19,39,0,0,0,5,0,49,0,0,0,145,0,0,0,0,0,0,0,0,12,9,0,2,0,0,0
867,2776,2016-03-20,36,0,0,0,8,0,75,0,0,0,286,0,0,0,0,0,0,0,0,16,12,0,10,0,0,0
868,2777,2016-03-21,37,0,0,0,1,0,12,0,0,2,49,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0
869,2778,2016-03-22,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
870,2779,2016-03-23,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,2780,2016-03-24,3,0,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
872,2781,2016-03-25,9,0,0,0,1,0,21,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
873,2782,2016-03-26,28,0,0,0,2,0,12,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
874,2783,2016-03-27,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
875,2784,2016-03-28,38,0,0,0,68,0,84,0,0,0,8,0,12,0,0,0,0,0,0,2,8,0,4,0,0,0
876,2785,2016-03-29,39,0,0,0,97,0,86,0,0,0,15,0,5,0,0,0,0,0,0,2,8,0,8,0,0,0
877,2786,2016-03-30,89,0,0,0,180,0,245,0,0,0,28,0,38,0,0,0,0,0,0,3,9,0,78,0,0,0
878,2787,2016-03-31,118,0,0,0,254,0,378,0,0,0,99,0,41,1,0,0,0,0,0,3,5,0,65,0,0,0
879,2788,2016-04-01,184,0,0,0,249,0,644,0,0,0,105,0,123,2,0,0,0,0,0,5,18,0,74,0,0,0
880,2789,2016-04-02,176,0,0,0,187,0,389,0,0,0,68,0,89,8,0,0,0,0,0,2,15,0,125,0,0,0
881,2790,2016-04-03,189,0,0,0,325,0,558,0,0,0,32,0,125,5,0,0,0,0,0,7,14,0,112,0,0,0
882,2791,2016-04-04,25,0,0,0,97,0,258,0,0,0,25,2,15,145,2,1,0,0,0,0,5,0,24,0,0,0
883,2792,2016-04-05,33,0,0,0,108,0,147,0,0,0,11,2,18,210,18,2,0,0,0,0,6,0,39,0,0,0
884,2793,2016-04-06,48,0,0,0,77,0,265,0,0,0,35,15,35,239,14,1,0,0,0,0,8,0,74,0,0,0
885,2794,2016-04-07,95,0,0,0,98,0,278,0,0,0,57,18,68,351,13,2,0,2,0,0,35,0,98,0,0,0
886,2795,2016-04-08,78,0,0,0,122,0,205,0,0,0,44,18,65,224,98,0,0,15,0,0,32,0,158,0,0,0
887,2796,2016-04-09,62,0,0,0,71,0,68,0,0,0,15,3,14,48,35,0,0,1,0,0,12,0,27,0,0,0
888,2797,2016-04-10,99,0,0,0,33,0,35,0,0,0,2,1,3,21,9,0,0,1,0,0,5,0,6,0,0,0
889,2798,2016-04-11,45,0,0,0,65,0,2,0,0,0,2,0,9,124,25,4,0,2,1,0,25,0,15,0,0,0
890,2799,2016-04-12,65,0,0,0,98,0,15,0,0,0,3,0,18,129,37,3,0,3,3,0,14,0,12,0,0,0
891,2800,2016-04-13,42,0,0,0,174,0,4,0,0,0,18,46,5,210,158,2,0,2,2,0,98,0,57,0,0,2
892,2801,2016-04-14,25,0,0,0,158,0,8,0,0,0,27,32,2,235,189,1,0,3,1,0,68,0,45,0,0,2
893,2802,2016-04-15,6,0,0,0,98,0,5,0,0,0,5,18,7,98,147,2,0,1,1,0,19,0,17,0,0,8
894,2803,2016-04-16,21,0,0,0,84,0,38,0,0,0,9,57,1,74,102,2,0,4,2,0,24,0,17,0,0,9
895,2804,2016-04-17,7,0,0,0,81,0,58,0,0,0,5,69,5,35,81,1,0,8,3,0,95,0,28,0,0,6
896,2805,2016-04-18,5,0,0,0,167,0,18,0,0,0,6,38,2,52,248,2,0,2,0,0,28,5,57,0,0,78
897,2806,2016-04-19,8,0,0,0,147,0,5,0,0,0,5,39,5,95,263,2,0,3,0,0,18,2,18,0,0,64
898,2807,2016-04-20,8,0,0,0,211,0,2,0,0,0,1,84,1,36,94,3,0,2,0,0,14,2,17,0,0,12
899,2808,2016-04-21,2,0,0,0,69,0,3,0,0,0,1,11,11,16,28,4,0,1,0,0,8,4,5,0,0,17
900,2809,2016-04-22,4,0,0,0,132,0,38,0,0,0,6,2,4,12,88,8,0,1,0,0,2,1,4,0,0,12
901,2810,2016-04-23,6,0,0,0,158,0,32,0,0,0,21,35,2,14,39,24,0,2,0,0,8,3,3,0,0,9
902,2811,2016-04-24,0,0,0,0,27,0,5,0,0,0,8,3,0,12,9,4,0,1,0,0,4,0,1,0,0,2
903,2812,2016-04-25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,2,0,4,1,7,0,0,12
904,2813,2016-04-26,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,2,0,0,0,0,0,0,8
905,2814,2016-04-27,1,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,1,0,0,7
906,2815,2016-04-28,2,0,0,0,9,0,1,0,0,0,4,1,2,1,14,0,0,0,8,0,5,2,2,0,0,15
907,2816,2016-04-29,1,0,0,0,1,0,0,0,0,0,1,0,2,0,8,0,0,0,1,0,0,0,0,0,0,4
908,2817,2016-04-30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2
909,2818,2016-05-01,2,0,0,0,1,0,2,0,0,0,2,0,0,0,8,1,0,0,1,0,2,0,1,0,0,9
910,2819,2016-05-02,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,2,0,0,2,0,0,0,0,0,0,4
911,2820,2016-05-03,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
912,2821,2016-05-04,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,2,0,0,4
913,2822,2016-05-05,1,0,0,0,5,0,1,0,0,0,0,0,0,1,4,22,0,0,14,0,1,0,12,1,0,2
914,2823,2016-05-06,1,0,0,0,18,0,2,0,0,0,0,0,0,1,1,1,0,0,12,0,1,0,5,1,0,4
915,2824,2016-05-07,1,0,0,0,68,0,15,0,0,0,0,0,0,1,5,4,0,0,11,0,2,0,2,1,0,1
916,2825,2016-05-08,0,0,0,0,124,0,14,0,0,0,0,0,0,5,14,16,0,0,18,0,2,0,2,5,0,4
917,2826,2016-05-09,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,35,0,0,1,1,0,0,38
918,2827,2016-05-10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,1,0,0,0,27
919,2828,2016-05-11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,1,0,0,0,6
920,2829,2016-05-12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,2,0,0,0,0
921,2830,2016-05-13,0,0,0,0,4,4,0,0,0,0,1,0,0,0,8,24,0,0,55,0,0,5,3,0,0,13
922,2831,2016-05-14,0,0,0,0,2,10,0,0,0,0,2,0,0,0,7,18,0,0,31,0,0,0,2,0,0,3
923,2832,2016-05-15,0,0,0,0,5,8,0,0,0,0,2,0,0,0,8,11,0,0,17,0,0,0,2,0,0,16
924,2833,2016-05-16,0,0,0,0,11,3,0,0,0,0,0,0,0,0,9,2,0,0,15,0,0,5,4,0,0,14
925,2834,2016-05-17,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,3,0,0,20,0,0,3,1,0,0,11
926,2835,2016-05-18,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,4,0,0,17,0,0,4,0,0,0,37
927,2836,2016-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,0,0,4,0,1,0,14
928,2837,2016-05-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,14,0,0,8,0,3,0,12
929,2838,2016-05-21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,11,0,0,1,0,2,0,33
930,2839,2016-05-22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,65,0,0,3,3,4,0,43
931,2840,2016-05-23,0,0,0,0,22,14,0,0,0,0,0,0,0,0,98,2,0,0,67,0,0,5,0,8,0,38
932,2841,2016-05-24,0,0,0,0,18,18,0,0,0,0,0,0,0,0,179,2,0,0,99,0,0,8,0,12,0,57
933,2842,2016-05-25,0,0,0,0,6,14,0,0,0,0,0,0,0,0,88,5,0,0,125,0,0,8,0,14,0,99
934,2843,2016-05-26,0,0,0,0,8,12,0,0,0,0,0,0,0,0,124,1,0,0,87,0,0,3,0,9,0,128
935,2844,2016-05-27,0,0,0,0,2,8,0,0,0,0,0,0,0,0,67,1,0,0,75,0,0,0,0,2,0,55
936,2845,2016-05-28,0,0,0,0,5,31,0,0,0,0,0,0,0,0,78,3,0,0,140,0,0,1,0,7,0,69
937,2846,2016-05-29,0,0,0,0,9,23,0,0,0,0,0,0,0,0,224,5,0,0,155,0,0,2,0,15,0,88
938,2847,2016-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,87,0,0,5,0,4,0,67
939,2848,2016-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,68,0,0,2,0,3,0,48
940,2849,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,55,0,0,1,0,14,0,72
941,2850,2016-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,34,0,0,1,0,3,0,43
942,2851,2016-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,14,0,0,1,0,7,0,19
943,2852,2016-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,11,0,0,3,0,5,0,75
944,2853,2016-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,28,0,0,4,0,5,0,91
945,2854,2016-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,35,0,0,0,0,0,0,22
946,2855,2016-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,41,0,0,2,0,2,0,58
947,2856,2016-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,22,0,0,2,0,5,0,74
948,2857,2016-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,28,0,0,7,0,7,0,99
949,2858,2016-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,47,0,0,5,0,18,0,79
950,2859,2016-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,18,0,0,0,0,14,0,35
951,2860,2016-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,8,0,24
952,2861,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,24,0,0,0,0,17,0,47
953,2862,2016-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,18,0,0,0,0,18,0,54
954,2863,2016-06-15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,3,0,26,0,0,0,0,14,0,68
955,2864,2016-06-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,0,57,0,0,0,0,39,0,189
956,2865,2016-06-17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,4,0,79,0,0,0,0,32,0,217
957,2866,2016-06-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,18,0,65,0,0,0,0,17,0,97
958,2867,2016-06-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,12,0,26,0,0,0,0,9,0,33
959,2868,2016-06-20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,68,0,0,0,0,14,0,67
960,2869,2016-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,47,0,0,0,0,5,0,84
961,2870,2016-06-22,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,12,57,0,0,0,0,2,0,178
962,2871,2016-06-23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,8,123,0,0,0,0,4,0,201
963,2872,2016-06-24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,11,102,0,0,0,0,2,0,145
964,2873,2016-06-25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,67,0,0,0,0,2,0,74
965,2874,2016-06-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,14,66,0,0,0,0,4,0,81
966,2875,2016-06-27,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,44,0,0,0,0,0,0,64
967,2876,2016-06-28,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12,35,0,0,0,0,0,0,62
968,2877,2016-06-29,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,0,14,31,0,0,0,0,0,0,124
969,2878,2016-06-30,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,9,32,0,0,0,0,0,0,98
970,2879,2016-07-01,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,4,43,0,0,0,0,0,0,88
971,2880,2016-07-02,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,116
972,2881,2016-07-03,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,0,2,16,0,0,0,0,0,0,48
973,2882,2016-07-04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,8,0,0,2,0,0,0,25
974,2883,2016-07-05,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,4,0,10,0,0,2,0,0,0,41
975,2884,2016-07-06,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,7,0,12,0,0,3,0,1,0,55
976,2885,2016-07-07,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,4,0,9,0,0,2,0,1,0,75
977,2886,2016-07-08,0,0,1,2,0,4,0,0,2,0,0,0,0,0,0,0,5,0,12,0,0,1,0,1,0,84
978,2887,2016-07-09,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1,4,0,14,0,0,0,0,1,0,62
979,2888,2016-07-10,0,0,2,2,0,1,0,0,3,0,0,0,0,0,0,1,7,0,8,0,0,3,0,2,0,99
980,2889,2016-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,77
981,2890,2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,66,0,0,0,0,0,0,71
982,2891,2016-07-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,62,0,0,0,0,1,0,87
983,2892,2016-07-14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,37
984,2893,2016-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,31
985,2894,2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,5
986,2895,2016-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,7
987,2896,2016-07-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,64
988,2897,2016-07-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,68
989,2898,2016-07-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,74
990,2899,2016-07-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,99
991,2900,2016-07-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,125
992,2901,2016-07-23,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,155
993,2902,2016-07-24,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,124
994,2903,2016-07-25,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,68
995,2904,2016-07-26,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,64
996,2905,2016-07-27,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,95
997,2906,2016-07-28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,124
998,2907,2016-07-29,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,85
999,2908,2016-07-30,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,97
1000,2909,2016-07-31,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,148
1001,2910,2016-08-01,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68
1002,2911,2016-08-02,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,67
1003,2912,2016-08-03,0,0,5,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85
1004,2913,2016-08-04,0,0,3,15,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,79
1005,2914,2016-08-05,0,0,8,28,0,0,0,0,1,0,0,0,0,0,0,0,3,0,17,0,0,0,0,1,0,106
1006,2915,2016-08-06,0,0,12,22,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,64
1007,2916,2016-08-07,0,0,19,18,0,0,0,0,3,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,51
1008,2917,2016-08-08,0,0,12,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,35
1009,2918,2016-08-09,0,0,9,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,39
1010,2919,2016-08-10,0,0,8,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,88
1011,2920,2016-08-11,0,0,10,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14
1012,2921,2016-08-12,0,0,14,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,91
1013,2922,2016-08-13,0,0,19,28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,132
1014,2923,2016-08-14,0,0,31,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,122
1015,2924,2016-08-15,0,0,15,12,0,22,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87
1016,2925,2016-08-16,0,0,17,7,0,14,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95
1017,2926,2016-08-17,0,0,18,8,0,38,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84
1018,2927,2016-08-18,0,0,24,12,0,47,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,81
1019,2928,2016-08-19,0,0,11,7,0,21,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,55
1020,2929,2016-08-20,0,0,12,4,0,15,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,124
1021,2930,2016-08-21,0,0,19,2,0,22,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,102
1022,2931,2016-08-22,0,0,70,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,35
1023,2932,2016-08-23,0,0,125,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44
1024,2933,2016-08-24,0,0,51,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57
1025,2934,2016-08-25,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,71
1026,2935,2016-08-26,0,0,36,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44
1027,2936,2016-08-27,0,0,32,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18
1028,2937,2016-08-28,0,0,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12
1029,2938,2016-08-29,0,0,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28
1030,2939,2016-08-30,0,0,45,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,24
