ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,date
0.08668855534709194,7.568552220137586,0.023061809464248486,0.0,1.025893266624974,0.0,0.13581926203877423,0.0,0.0027777777777777775,14.891355013550136,28.027825724411088,0.0,5.377834584115072,0.0,0.0,0.11178913904523662,0.0,0.005128205128205128,0.0,1.5827376485303315,0.022601104857202417,0.0,0.03238742964352721,0.0,5.491767771523869,0.01,02-09
0.07835522201375861,8.090909943714822,0.019945278298936837,0.0,1.0664759224515323,0.0,0.13968105065666042,0.0,0.0,14.269471544715447,28.000522201375862,0.0,5.072143527204503,0.0,0.0,0.11111163227016885,0.0,0.005128205128205128,0.0024390243902439024,1.7091604127579736,0.01982332707942464,0.0,0.04214352720450282,0.0,5.530859912445278,0.01,02-10
0.07297686053783614,8.438564727954972,0.019820200125078173,0.0,1.0360193871169483,0.0,0.1485616010006254,0.0,0.0,13.179727954971858,20.33960913070669,0.0,4.402912757973733,0.0,0.0,0.07765322076297687,0.0,0.0,0.0024390243902439024,1.8811429018136334,0.017259224515322073,0.0,0.07628986866791745,0.0,5.254937460913071,0.02219512195121951,02-11
0.1193183239524703,9.798686679174484,0.022259224515322078,0.0,0.9640681676047531,0.0,0.19472013758599124,0.0,0.0,13.055032833020638,20.500767667292056,0.0,4.390961538461538,0.0,0.0,0.06765322076297686,0.0,0.0,0.0024390243902439024,2.492301438398999,0.017259224515322073,0.0,0.12250938086303939,0.0,5.7796325828642905,0.02219512195121951,02-12
0.1265134459036898,10.893198874296436,0.027076297686053786,0.0,1.221019387116948,0.0,0.25563477173233273,0.0,0.0,14.591374296435273,25.64369449656035,0.0,4.715046904315197,0.0,0.0,0.07003126954346467,0.0,0.0,0.0024390243902439024,3.486752657911194,0.014759224515322075,0.0,0.24427767354596625,0.0,6.8732911194496555,0.024634146341463416,02-13
0.14064727954971856,11.742979987492184,0.02451219512195122,0.0,2.309699812382739,0.0,0.3501313320825516,0.0,0.0,17.08305659787367,35.14976078799249,0.0,4.975709818636648,0.0,0.0,0.06440275171982489,0.0,0.0,0.004878048780487805,4.286752657911195,0.014759224515322075,0.0,0.29512195121951224,0.0,7.5557176360225125,0.029512195121951218,02-14
0.11237804878048781,12.264390243902442,0.027012195121951223,0.0,2.7933536585365855,0.0,0.43243902439024395,0.0,0.0,18.226646341463415,39.85341463414634,0.0,4.561158536585365,0.0,0.0,0.059146341463414645,0.0,0.0,0.004878048780487805,4.412073170731707,0.012195121951219513,0.0,0.3226219512195122,0.0,7.749756097560976,0.04451219512195122,02-15
0.1269512195121951,13.043658536585365,0.026951219512195125,0.0,2.967073170731707,0.0,0.5296951219512196,0.0,0.0,18.76670731707317,40.02073170731707,0.0,4.105670731707317,0.0,0.0,0.05896341463414634,0.0,0.0,0.007317073170731709,4.9765243902439025,0.012195121951219513,0.0,0.3640853658536585,0.0,7.970121951219513,0.04695121951219513,02-16
0.1444512195121951,14.443658536585366,0.03445121951219512,0.0,3.2295731707317072,0.0,0.6321951219512195,0.0,0.0,18.486707317073172,47.00073170731707,0.0,4.543170731707317,0.0,0.0,0.051463414634146346,0.0,0.005,0.007317073170731709,5.546524390243903,0.014695121951219511,0.0,0.39658536585365856,0.0,9.062621951219512,0.03695121951219512,02-17
0.16640243902439025,14.619268292682928,0.03689024390243902,0.0,3.632012195121951,0.0,0.7029268292682926,0.0,0.0,18.257439024390248,54.36902439024391,0.0,4.95780487804878,0.0,0.0,0.06609756097560976,0.0,0.012317073170731708,0.007317073170731709,7.124573170731708,0.009817073170731707,0.0,0.4331707317073171,0.0,9.806524390243903,0.03695121951219512,02-18
0.19323170731707318,15.392439024390248,0.034451219512195125,0.0,4.078353658536585,0.0,0.8834146341463415,0.0,0.0,17.99158536585366,59.790975609756096,0.0,5.333414634146341,0.0,0.0,0.06365853658536585,0.0,0.01719512195121951,0.007317073170731709,7.846524390243903,0.017134146341463416,0.0,0.5258536585365854,0.0,10.93091463414634,0.03695121951219512,02-19
0.24323170731707316,15.410557491289202,0.03201219512195122,0.0,4.32626306620209,0.0,0.9140766550522648,0.0,0.0,17.801167247386765,62.20439024390244,0.0,5.758153310104531,0.0,0.0,0.058780487804878045,0.0,0.01719512195121951,0.004878048780487805,8.729625435540068,0.017134146341463416,0.0,0.5732404181184668,0.0,11.436663763066203,0.03695121951219512,02-20
0.27981707317073173,17.793484320557493,0.029573170731707316,0.0,4.984799651567944,0.0,1.5872473867595818,0.0,0.0,18.523118466898957,76.87024390243901,0.0,6.592299651567944,0.0,0.0,0.06609756097560976,0.0,0.01719512195121951,0.004878048780487805,9.67352787456446,0.017134146341463416,0.0,0.5756794425087108,0.0,13.897639372822297,0.02475609756097561,02-21
0.27493902439024387,17.7495818815331,0.027134146341463418,0.0,5.448214285714285,0.0,1.7774912891986063,0.0,0.0,18.698728222996515,83.92878048780486,0.0,7.053275261324042,0.0,0.0024390243902439024,0.06853658536585366,0.0,0.01719512195121951,0.004878048780487805,10.671088850174216,0.019573170731707317,0.0,0.5610452961672474,0.0,14.97812717770035,0.02475609756097561,02-22
0.4139634146341463,17.464216027874564,0.019817073170731708,0.0,5.6823606271777,0.0,1.8945644599303137,0.0,0.0,16.90116724738676,86.5580487804878,0.0,7.655714285714285,0.0,0.004878048780487805,0.06365853658536585,0.0,0.01719512195121951,0.004878048780487805,12.214991289198606,0.024451219512195123,0.0,0.5147038327526132,0.0,14.7366637630662,0.022317073170731706,02-23
0.5164024390243902,17.288606271777006,0.019817073170731708,0.0,4.83845818815331,0.0,2.031149825783972,0.0,0.0,14.54506968641115,99.05317073170731,0.0,9.414250871080139,0.0,0.004878048780487805,0.06365853658536585,0.0,0.01719512195121951,0.0024390243902439024,15.219869337979095,0.07079268292682928,0.0,0.5927526132404182,0.0024390243902439024,15.687883275261324,0.0174390243902439,02-24
0.7090243902439024,16.718728222996514,0.017317073170731705,0.0,4.525348432055749,0.0,2.270418118466899,0.0,0.0,13.118240418118466,109.30542682926827,0.0,11.60284843205575,0.0,0.004878048780487805,0.05865853658536585,0.0,0.029390243902439023,0.0024390243902439024,18.195174216027873,0.0878658536585366,0.0,0.7091550522648082,0.0024390243902439024,16.10172473867596,0.0024390243902439024,02-25
0.9456097560975609,15.865069686411147,0.014878048780487808,0.0,4.422909407665505,0.0,2.5094425087108014,0.0,0.0,12.115801393728223,109.7566463414634,0.0,12.712604529616724,0.0,0.004878048780487805,0.06597560975609756,0.0,0.029390243902439023,0.0,19.690296167247386,0.11469512195121952,0.0,0.8237891986062718,0.0024390243902439024,16.128554006968642,0.0,02-26
1.1890243902439024,15.066898954703834,0.007317073170731709,0.0,4.3479094076655045,0.0,2.711149825783972,0.0,0.0,11.292508710801394,111.36707317073171,0.0,13.736933797909407,0.0,0.004878048780487805,0.06341463414634146,0.0,0.03902439024390244,0.0,21.70993031358885,0.12439024390243905,0.0,0.9473867595818815,0.0024390243902439024,16.561846689895468,0.0,02-27
1.2573170731707317,13.537630662020907,0.0024390243902439024,0.0,4.157665505226481,0.0,2.762369337979094,0.0,0.0,9.972996515679442,107.85975609756096,0.0,14.463763066202095,0.0,0.004878048780487805,0.04878048780487805,0.0,0.04878048780487805,0.0,22.839198606271776,0.15121951219512197,0.0,1.2571428571428571,0.0024390243902439024,16.671602787456443,0.0,02-28
1.5914634146341464,12.998606271777003,0.0024390243902439024,0.0,4.016202090592335,0.0,2.8574912891986064,0.0,0.0,8.860801393728224,104.52073170731708,0.0,15.197909407665506,0.0024390243902439024,0.004878048780487805,0.03902439024390244,0.0,0.060975609756097573,0.0,25.936759581881535,0.16341463414634147,0.0,1.8742160278745643,0.0024390243902439024,15.86428571428571,0.0,02-29
1.8589634146341463,13.818963414634146,0.0024390243902439024,0.0,4.372987804878049,0.0,3.0821341463414633,0.0,0.0,9.648658536585366,106.11823170731707,0.0,16.24219512195122,0.007439024390243904,0.004878048780487805,0.044024390243902436,0.0,0.08347560975609755,0.0,28.426402439024393,0.17591463414634148,0.0,2.554573170731707,0.0024390243902439024,16.119999999999997,0.0,03-01
1.9575,12.52530487804878,0.0024390243902439024,0.0,4.798048780487805,0.0,2.6721341463414636,0.0,0.0,9.576707317073172,95.25957317073173,0.0,16.253048780487806,0.009939024390243903,0.004878048780487805,0.034268292682926825,0.0,0.09847560975609757,0.0,30.80865853658537,0.18341463414634146,0.0,3.010487804878049,0.0024390243902439024,14.751036585365853,0.0,03-02
2.981036585365854,12.08908536585366,0.0024390243902439024,0.0,5.036585365853658,0.0,2.935731707317073,0.0,0.0,9.048292682926828,91.41487804878048,0.0,16.3390243902439,0.009939024390243903,0.0024390243902439024,0.04182926829268293,0.0,0.11347560975609756,0.0,31.87743902439024,0.25347560975609756,0.0,3.40890243902439,0.0024390243902439024,14.213353658536585,0.0,03-03
3.2998170731707317,11.814939024390245,0.0024390243902439024,0.0,4.977987804878048,0.0,3.050243902439024,0.0,0.0,8.862012195121952,87.22268292682926,0.0,15.969999999999999,0.009939024390243903,0.0,0.04932926829268293,0.0,0.11847560975609757,0.0,33.32658536585366,0.2785975609756097,0.0,3.7009756097560973,0.0024390243902439024,13.871158536585364,0.0,03-04
3.9054878048780486,11.781280487804878,0.0024390243902439024,0.0,5.1136585365853655,0.0,3.0663414634146338,0.0,0.0,7.770914634146342,69.28835365853658,0.0,14.34189024390244,0.009939024390243903,0.0,0.04957317073170732,0.0,0.13347560975609757,0.005,33.89170731707317,0.3397560975609756,0.0,3.8793902439024386,0.0,12.439756097560975,0.0,03-05
4.730365853658538,11.571158536585365,0.0024390243902439024,0.0,5.146768292682927,0.0,3.1420731707317073,0.0,0.0,6.970243902439025,51.978597560975615,0.0,12.19829268292683,0.009939024390243903,0.0,0.054573170731707324,0.0,0.14128048780487804,0.005,34.48390243902439,0.5826829268292683,0.0,4.165487804878048,0.0,11.978414634146342,0.0,03-06
5.6467073170731705,11.518048780487804,0.0024390243902439024,0.0,5.202987804878049,0.0,3.2107926829268294,0.0,0.005,6.950121951219512,56.21506097560975,0.0,11.434024390243902,0.009939024390243903,0.0,0.0399390243902439,0.0,0.29878048780487804,0.005,37.33682926829268,0.9058536585365854,0.0,4.614390243902438,0.0,12.078719512195121,0.0,03-07
7.885792682926828,11.156219512195122,0.0,0.0,5.3079878048780476,0.0,3.1815853658536586,0.0,0.005,6.630914634146341,49.58713414634146,0.0,10.634695121951221,0.014939024390243905,0.0,0.04,0.0,0.33414634146341465,0.005,40.019695121951216,1.0811585365853658,0.0,4.8982926829268285,0.0,10.85792682926829,0.0,03-08
9.351646341463416,10.892804878048782,0.0,0.0,5.490914634146341,0.0,3.9693902439024393,0.0024390243902439024,0.019634146341463415,6.708963414634146,46.401768292682924,0.0,10.51518292682927,0.019817073170731708,0.0,0.042439024390243905,0.0,0.35121951219512193,0.005,41.76603658536585,1.495792682926829,0.0,5.259268292682926,0.0,9.470121951219511,0.0,03-09
9.902865853658536,10.058658536585366,0.0,0.0,5.707987804878049,0.0,4.310853658536585,0.004878048780487805,0.019634146341463415,6.208963414634146,44.001768292682925,0.014634146341463414,9.498109756097561,0.02225609756097561,0.0,0.042439024390243905,0.0,0.36341463414634145,0.005,39.13676829268293,1.8543292682926829,0.0,4.9470731707317075,0.0,8.814024390243901,0.0,03-10
11.151219512195123,8.454329268292684,0.0,0.0,5.788658536585365,0.0,5.577500000000001,0.007317073170731709,0.019634146341463415,4.943231707317073,41.15182926829268,0.024390243902439025,8.607134146341464,0.01969512195121951,0.0,0.0423170731707317,0.0,0.4555487804878048,0.005,37.52256097560976,2.3759756097560976,0.0,4.714451219512195,0.0,7.667195121951219,0.0,03-11
14.294146341463414,6.73579268292683,0.0,0.0,6.922134146341463,0.0,6.682621951219512,0.007317073170731709,0.019634146341463415,3.583475609756097,39.28121951219513,0.02682926829268293,9.15481707317073,0.02939024390243903,0.0,0.04475609756097561,0.0,0.5673780487804879,0.014756097560975612,36.10615853658537,3.2709146341463415,0.0,4.941463414634146,0.0,6.384939024390245,0.0024390243902439024,03-12
15.963292682926829,5.6744512195121946,0.0,0.0,10.393353658536586,0.0,6.443414634146341,0.007317073170731709,0.019634146341463415,3.0679878048780487,36.90396341463414,0.03170731707317073,9.424939024390245,0.03426829268292683,0.0,0.034756097560975606,0.0,0.5938414634146342,0.017195121951219514,35.31298780487804,4.3203658536585365,0.0,5.182073170731707,0.0,5.220182926829269,0.0024390243902439024,03-13
17.495731707317074,5.021768292682927,0.0,0.0,13.108048780487803,0.0,6.524024390243902,0.041463414634146344,0.019634146341463415,2.595731707317073,35.24249999999999,0.05365853658536586,9.5525,0.034268292682926825,0.0,0.03457317073170732,0.0,0.6034756097560977,0.019634146341463415,33.02481707317073,5.100121951219512,0.0,5.877804878048781,0.0,4.645304878048781,0.0024390243902439024,03-14
19.019329268292683,4.3115243902439015,0.0,0.0,19.42359756097561,0.0,6.876219512195123,0.056097560975609764,0.019634146341463415,2.496585365853659,32.30853658536584,0.06829268292682927,9.909878048780488,0.034268292682926825,0.0,0.031890243902439025,0.0,0.6470121951219512,0.01951219512195122,29.96213414634146,5.548719512195122,0.0,7.2384146341463405,0.0,4.305975609756098,0.017073170731707315,03-15
19.74810975609756,3.8728658536585363,0.0,0.0,23.566097560975614,0.0,7.67609756097561,0.12439024390243905,0.019634146341463415,2.2509146341463415,30.940243902439022,0.07317073170731708,10.207134146341463,0.03426829268292683,0.0,0.03176829268292683,0.0,0.7245731707317074,0.01951219512195122,27.223597560975612,5.757012195121951,0.0,8.288902439024392,0.0,3.7600000000000002,0.017073170731707315,03-16
20.15859756097561,3.406463414634146,0.0,0.0,25.951341463414632,0.0,8.473231707317073,0.14146341463414636,0.014634146341463414,1.9295731707317074,24.250121951219512,0.08048780487804877,9.949451219512195,0.034268292682926825,0.0,0.03176829268292683,0.0,0.6085365853658538,0.024390243902439025,23.17798780487805,5.709451219512195,0.0,9.088780487804879,0.0,3.006036585365854,0.017073170731707315,03-17
18.524390243902438,2.836585365853659,0.0,0.0,26.67560975609756,0.0,8.848780487804877,0.18536585365853658,0.014634146341463414,1.712195121951219,24.039024390243902,0.08048780487804877,10.034146341463416,0.2195121951219512,0.0,0.03658536585365854,0.0,0.6170731707317073,0.03414634146341463,19.17560975609756,5.870731707317072,0.0,9.363414634146341,0.0,2.629268292682927,0.017073170731707315,03-18
18.61951219512195,2.575609756097561,0.0,0.0,30.565853658536582,0.0,9.49268292682927,0.20243902439024392,0.0,1.4317073170731707,21.882926829268293,0.09024390243902439,9.775609756097563,0.2780487804878049,0.0,0.041463414634146344,0.0,0.8878048780487806,0.05365853658536586,15.78780487804878,5.890243902439024,0.0,9.614634146341462,0.0,2.4048780487804877,0.017073170731707315,03-19
19.041463414634144,1.9,0.0,0.0,38.42926829268293,0.0,11.582926829268292,0.20975609756097563,0.0,1.3658536585365852,21.958536585365856,0.08536585365853658,11.014634146341464,0.4317073170731708,0.0,0.04390243902439025,0.0,2.2365853658536587,0.06829268292682927,15.71951219512195,6.260975609756097,0.0,10.95609756097561,0.0,2.3073170731707315,0.017073170731707315,03-20
19.19268292682927,1.6268292682926826,0.0,0.0,49.22682926829268,0.0,16.5609756097561,0.20975609756097563,0.0,1.170731707317073,23.36341463414634,0.07804878048780488,12.258536585365855,0.4926829268292683,0.014634146341463414,0.051219512195121955,0.0,4.263414634146342,0.10731707317073172,15.246341463414632,6.395121951219512,0.0,12.958536585365852,0.0024390243902439024,2.521951219512195,0.02682926829268293,03-21
18.334756097560977,1.4953658536585366,0.0,0.0,69.05585365853659,0.0,23.373353658536587,0.21975609756097564,0.0,1.025487804878049,24.164024390243902,0.08310975609756097,12.415853658536587,0.6404878048780487,0.017134146341463413,0.06628048780487805,0.0,5.906585365853658,0.1150609756097561,14.520243902439026,6.357682926829267,0.0,14.896524390243902,0.0024390243902439024,2.4867073170731713,0.029390243902439023,03-22
19.190853658536586,1.4880487804878046,0.0,0.0,84.55341463414634,0.0,31.658719512195127,0.24658536585365853,0.0,0.9279268292682925,27.21280487804878,0.14164634146341465,14.340243902439024,1.355121951219512,0.022012195121951218,0.07359756097560975,0.0024390243902439024,10.399268292682928,0.13457317073170733,13.925121951219513,6.6259756097560985,0.0024390243902439024,17.525792682926827,0.0024390243902439024,2.5745121951219514,0.03670731707317073,03-23
21.164024390243902,1.4026829268292682,0.0,0.0,93.24121951219513,0.0,36.485548780487804,0.2880487804878048,0.0,0.8986585365853657,26.8859756097561,0.18067073170731707,15.55,3.1819512195121953,0.1049390243902439,0.08823170731707317,0.004878048780487805,19.123658536585367,0.18823170731707317,13.217804878048778,7.555243902439024,0.0024390243902439024,19.69408536585366,0.0024390243902439024,2.928170731707317,0.04402439024390244,03-24
21.985975609756096,1.3465853658536584,0.0,0.0,101.0070731707317,0.0,44.94652439024391,0.4758536585365854,0.0,0.8596341463414634,26.30792682926829,0.28554878048780485,16.58170731707317,5.2160975609756095,0.38542682926829264,0.09067073170731707,0.007317073170731709,23.996829268292686,0.24189024390243902,12.420243902439022,8.694268292682928,0.0024390243902439024,20.713597560975607,0.00975609756097561,2.935487804878049,0.044024390243902436,03-25
22.74939024390244,1.2002439024390246,0.0,0.0,115.0851219512195,0.0,50.646524390243904,0.6295121951219513,0.0,0.7498780487804879,27.96646341463415,0.37091463414634146,17.58170731707317,7.877073170731707,0.853719512195122,0.10042682926829267,0.014634146341463417,27.696829268292685,0.25652439024390244,12.464146341463415,9.672317073170733,0.0024390243902439024,21.891646341463414,0.012195121951219513,2.994024390243903,0.06109756097560977,03-26
22.86158536585366,1.1295121951219511,0.0,0.0,128.95097560975609,0.0,56.019695121951216,0.8246341463414634,0.0,0.6157317073170733,29.86890243902439,0.5245731707317074,18.418292682926825,9.545365853658538,1.9854268292682924,0.10774390243902439,0.03170731707317074,30.562682926829268,0.28335365853658534,13.208048780487806,10.884512195121953,0.0024390243902439024,22.38432926829268,0.014634146341463414,3.647682926829268,0.1001219512195122,03-27
24.513292682926828,1.086890243902439,0.0,0.0,141.88170731707316,0.0,60.81414634146341,0.8457317073170731,0.0025,0.520609756097561,29.425,0.9870731707317073,19.28359756097561,11.582621951219513,3.6104268292682926,0.1079268292682927,0.04670731707317074,35.85414634146342,0.29609756097560974,13.192926829268293,12.385731707317072,0.0024390243902439024,25.15719512195122,0.024634146341463416,4.189451219512195,0.1401219512195122,03-28
25.14213414634146,0.9653658536585367,0.0,0.0,154.08396341463413,0.0,65.3485975609756,0.906219512195122,0.0025,0.3815853658536586,29.939878048780493,1.3673170731707318,19.96981707317073,15.19920731707317,4.902926829268293,0.138109756097561,0.06920731707317072,42.461768292682926,0.3215853658536586,13.315426829268294,13.93987804878049,0.0024390243902439024,27.316402439024387,0.027134146341463418,4.719329268292683,0.1601219512195122,03-29
26.120853658536582,0.9098170731707318,0.0,0.0,166.69006097560975,0.0,68.83914634146342,1.0564634146341463,0.0025,0.22798780487804876,30.916219512195124,1.800060975609756,20.7225,18.223170731707317,6.717926829268293,0.16067073170731708,0.07670731707317073,44.93621951219512,0.39445121951219514,13.512256097560975,14.673658536585364,0.0024390243902439024,28.87743902439025,0.03463414634146342,5.332378048780488,0.2451219512195122,03-30
25.76878048780488,0.8198170731707316,0.0,0.0,169.96182926829266,0.0,66.9694512195122,1.2640243902439026,0.0025,0.19884146341463416,29.548780487804883,2.3876219512195123,20.347073170731704,20.299756097560977,10.200792682926828,0.17597560975609755,0.08920731707317073,47.234756097560975,0.4529268292682927,13.487134146341464,15.210365853658539,0.0024390243902439024,29.47012195121951,0.03719512195121951,5.559573170731707,0.3503658536585366,03-31
26.501280487804877,0.8648170731707318,0.0,0.0,166.90432926829268,0.0,62.1219512195122,1.8040243902439024,0.0025,0.16884146341463416,28.501280487804877,2.950121951219512,20.807073170731705,24.174756097560977,15.293292682926829,0.1684756097560976,0.14670731707317072,50.72225609756098,0.6404268292682926,13.599634146341463,16.625365853658536,0.007439024390243904,29.797621951219515,0.04219512195121951,6.082073170731707,0.5103658536585366,04-01
26.288536585365847,0.8684756097560975,0.0,0.0,169.1780487804878,0.0,56.480792682926825,2.2671951219512194,0.0025,0.15189024390243902,27.18975609756098,3.7617073170731707,19.972560975609753,27.26524390243902,22.48591463414634,0.20365853658536587,0.14676829268292682,53.095609756097566,0.7809756097560976,14.227926829268293,17.280121951219513,0.0075000000000000015,29.475243902439026,0.049695121951219515,6.419024390243902,0.770548780487805,04-02
26.142926829268294,0.7890243902439024,0.0,0.0,175.12054878048778,0.0,55.41085365853659,2.4765853658536585,0.0025,0.09341463414634148,27.935548780487807,4.908231707317073,20.282743902439027,29.70841463414634,28.54298780487805,0.25170731707317073,0.15682926829268293,49.31408536585366,0.8648780487804878,14.128414634146342,18.67859756097561,0.0075000000000000015,28.91871951219512,0.059695121951219524,6.725243902439024,2.8732317073170734,04-03
25.933170731707314,0.6524390243902439,0.0,0.0,176.88396341463414,0.0,50.29621951219512,4.464390243902439,0.0025,0.06658536585365854,29.691646341463418,5.725304878048781,20.007134146341464,33.210853658536585,37.28201219512195,0.3053658536585366,0.21780487804878051,51.08481707317073,0.9843902439024392,14.418658536585365,20.820060975609756,0.0075000000000000015,29.59676829268293,0.05725609756097562,7.169146341463415,5.707378048780488,04-04
26.270975609756096,0.5619628339140534,0.0,0.0,166.28686701509872,0.0,46.82229384436702,5.1495818815331,0.004880952380952381,0.0518931475029036,27.918069105691057,6.339822880371661,20.383092334494776,34.004639953542394,44.59705284552845,0.36454123112659703,0.2295354239256678,51.6610656213705,1.1388037166085945,13.738054587688731,21.45705284552846,0.0075000000000000015,28.98346980255517,0.059578977932636466,7.704918699186992,7.4593524970964,04-05
27.153902439024385,0.5400116144018582,0.0,0.0,155.56735481997677,0.0,42.85156213704994,5.38616724738676,0.004880952380952381,0.032380952380952385,25.918069105691057,6.832505807200929,20.807482578397213,36.926591173054575,52.50193089430894,0.4742973286875726,0.27343786295005806,52.88301684088269,1.1949012775842045,12.445371660859466,22.637540650406503,0.0075000000000000015,29.281030778164926,0.06445702671312427,8.646382113821137,7.964230545876887,04-06
