,Unnamed: 0,Unnamed: 0_x,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,Unnamed: 0.1,Unnamed: 0_y,tavg,tmin,tmax,prcp,wdir,wspd
294,294,1284,2016-02-22,1,3,0,0,1,0,0,0,0,2,325,0,23,0,0,0,0,0,0,8,0,0,2,0,63,0,15394.0,15394.0,13.0,9.0,20.0,0.0324723247232472,131.40000000000003,12.4
295,295,1285,2016-02-23,0,10,0,0,0,0,4,0,0,14,48,0,28,0,0,0,0,0,0,17,0,0,2,0,52,0,15395.0,15395.0,13.9,10.0,17.4,0.0339483394833948,130.5,10.3
296,296,1286,2016-02-24,0,7,0,0,0,0,0,0,0,1,10,0,9,0,0,0,0,0,0,1,0,0,0,0,3,0,15396.0,15396.0,6.7,0.0,12.0,0.0354243542435424,129.60000000000002,13.1
297,297,1287,2016-02-25,4,15,0,0,0,0,3,0,0,5,25,0,8,0,0,0,0,0,0,14,0,0,1,0,32,0,15397.0,15397.0,5.8,-3.2,11.2,0.03690036900369,128.70000000000002,25.7
298,298,1288,2016-02-26,1,9,0,0,0,0,1,0,0,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0,8,0,15398.0,15398.0,5.9,3.9,9.0,0.0383763837638376,127.8,11.4
299,299,1289,2016-02-27,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,15399.0,15399.0,6.7,3.7,10.9,0.0398523985239852,126.9,15.5
300,300,1290,2016-02-28,0,15,0,0,1,0,2,0,0,0,8,0,3,0,0,0,0,0,0,8,0,0,3,0,7,0,15400.0,15400.0,9.5,8.0,11.3,0.0413284132841328,126.0,53.8
301,301,1291,2016-02-29,3,3,0,0,0,0,1,0,0,3,62,0,2,0,0,0,0,0,0,17,0,0,1,0,44,0,15401.0,15401.0,12.6,10.0,14.1,0.0428044280442804,124.0,52.7
302,302,1292,2016-03-01,1,0,0,0,0,0,0,0,0,0,111,0,5,0,0,0,0,0,0,17,0,0,0,0,5,0,15402.0,15402.0,9.7,5.0,14.1,0.044280442804428,247.0,15.5
303,303,1293,2016-03-02,1,0,0,0,0,0,1,0,0,1,307,0,3,0,0,0,0,0,0,22,0,0,3,0,2,0,15403.0,15403.0,3.5,-0.3,8.3,0.0457564575645756,240.66666666666663,4.8
304,304,1294,2016-03-03,1,0,0,0,0,0,9,0,0,0,446,0,9,0,0,0,0,0,0,27,0,0,1,0,3,0,15404.0,15404.0,8.0,-2.0,16.0,0.0472324723247232,234.3333333333333,22.3
305,305,1295,2016-03-04,1,0,0,0,0,0,1,0,0,0,38,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,15405.0,15405.0,6.9,5.0,11.1,0.0487084870848708,228.0,14.2
306,306,1296,2016-03-05,1,1,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,6,0,0,1,0,2,0,15406.0,15406.0,9.3,5.0,15.0,0.0501845018450184,152.0,17.1
307,307,1297,2016-03-06,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,15407.0,15407.0,11.4,9.0,14.4,0.051660516605166,142.0,30.4
308,308,1298,2016-03-07,3,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15408.0,15408.0,10.5,8.0,14.1,0.0531365313653136,149.0,27.8
309,309,1299,2016-03-08,1,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15409.0,15409.0,8.9,5.0,13.0,0.0546125461254612,146.77777777777777,8.4
310,310,1300,2016-03-09,3,1,0,0,0,0,66,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,2,0,2,0,15410.0,15410.0,8.0,0.3,16.0,0.0560885608856088,144.55555555555554,7.2
311,311,1301,2016-03-10,4,1,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,15411.0,15411.0,10.1,8.0,13.4,0.0575645756457564,142.33333333333331,7.0
312,312,1302,2016-03-11,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15412.0,15412.0,8.3,4.0,10.0,0.059040590405904,140.11111111111111,6.4
313,313,1303,2016-03-12,13,0,0,0,0,0,41,0,0,0,14,0,1,0,0,0,0,0,0,10,0,0,13,0,1,0,15413.0,15413.0,9.4,4.0,14.0,0.0605166051660516,137.88888888888889,11.5
314,314,1304,2016-03-13,10,0,0,0,0,0,47,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,3,0,6,0,15414.0,15414.0,9.4,7.0,12.0,0.0619926199261992,135.66666666666666,5.7
315,315,1305,2016-03-14,12,14,0,0,2,0,58,0,0,1,3,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,15415.0,15415.0,8.3,2.0,13.1,0.0634686346863468,133.44444444444443,6.0
316,316,1306,2016-03-15,22,36,0,0,3,0,43,0,0,16,7,0,0,0,0,0,0,0,0,17,15,0,5,0,1,0,15416.0,15416.0,5.2,0.0,9.6,0.0649446494464944,131.2222222222222,11.7
317,317,1307,2016-03-16,3,5,0,0,1,0,29,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,10,0,1,0,15417.0,15417.0,7.7,5.0,11.2,0.066420664206642,129.0,24.8
318,318,1308,2016-03-17,4,1,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,0,0,3,2,0,8,0,1,0,15418.0,15418.0,6.7,0.0,12.0,0.0678966789667896,131.5,6.9
319,319,1309,2016-03-18,23,1,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,9,4,0,3,0,3,0,15419.0,15419.0,5.2,-3.0,13.0,0.0693726937269372,134.0,4.4
320,320,1310,2016-03-19,6,84,0,0,1,0,12,0,0,16,30,0,3,0,0,0,0,0,0,17,12,0,10,0,3,0,15420.0,15420.0,6.6,1.0,12.0,0.0708487084870848,136.5,9.3
321,321,1311,2016-03-20,46,23,0,0,2,0,23,0,0,15,67,0,1,0,0,0,0,0,0,19,14,0,3,0,6,0,15421.0,15421.0,7.2,-0.2,15.0,0.0723247232472324,139.0,5.9
322,322,1312,2016-03-21,60,5,0,0,1,0,63,0,0,12,43,0,0,0,0,0,0,0,0,10,1,0,2,0,3,0,15422.0,15422.0,10.8,5.0,14.0,0.07380073800738,141.5,8.0
323,323,1313,2016-03-22,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15423.0,15423.0,7.5,6.0,9.6,0.0752767527675276,144.0,10.133333333333333
324,325,1315,2016-03-24,2,0,0,0,2,0,26,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,6,0,0,0,15425.0,15425.0,5.6,0.9,8.4,0.0782287822878228,149.0,14.4
325,326,1316,2016-03-25,26,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,15426.0,15426.0,3.0,-4.0,10.2,0.0797047970479704,151.5,6.8
326,327,1317,2016-03-26,226,0,0,0,1,0,27,0,0,2,3,0,5,0,0,0,0,0,0,3,2,0,3,0,0,0,15427.0,15427.0,7.7,-1.0,12.0,0.081180811808118,154.0,8.7
327,329,1319,2016-03-28,40,1,0,0,13,0,17,0,0,0,7,0,1,1,0,0,0,0,0,1,5,0,6,0,3,0,15429.0,15429.0,11.2,6.0,16.0,0.0841328413284132,159.0,15.1
328,330,1320,2016-03-29,28,0,0,0,19,0,82,0,0,0,3,0,1,1,0,0,0,0,1,3,3,0,1,0,2,0,15430.0,15430.0,12.9,9.7,17.0,0.0856088560885608,165.5,15.5
329,331,1321,2016-03-30,23,1,0,0,304,0,593,0,0,0,6,0,6,6,0,1,0,0,3,8,14,0,6,0,5,0,15431.0,15431.0,15.4,9.0,20.3,0.0870848708487084,172.0,12.6
330,332,1322,2016-03-31,35,1,0,0,492,0,471,0,0,1,41,0,16,6,0,2,0,0,0,16,19,0,27,0,5,0,15432.0,15432.0,18.3,13.0,23.1,0.088560885608856,160.0,14.5
331,333,1323,2016-04-01,57,0,0,0,417,0,511,0,0,0,5,0,47,2,0,0,0,0,0,8,42,0,64,0,1,0,15433.0,15433.0,20.3,14.2,26.6,0.0900369003690036,154.75,20.1
332,334,1324,2016-04-02,13,2,0,0,230,0,228,0,0,2,0,0,12,6,0,1,0,0,4,3,30,0,8,0,2,0,15434.0,15434.0,11.4,5.0,18.4,0.0915129151291512,149.5,8.9
333,336,1326,2016-04-04,32,0,0,0,49,0,131,0,0,0,5,0,5,3,2,0,0,0,0,0,29,0,9,0,1,0,15436.0,15436.0,19.3,10.8,26.5,0.0944649446494464,139.0,22.4
334,337,1327,2016-04-05,2,0,0,0,8,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,0,0,15437.0,15437.0,19.3,9.0,28.0,0.095940959409594,133.75,6.1
335,338,1328,2016-04-06,9,0,0,0,12,0,13,0,0,0,4,0,3,5,0,0,1,0,0,0,9,0,13,0,0,0,15438.0,15438.0,17.6,8.0,27.3,0.0974169741697417,128.5,5.9
336,339,1329,2016-04-07,10,0,0,0,5,0,8,0,0,0,0,0,4,1,1,1,0,0,1,0,3,0,11,0,0,0,15439.0,15439.0,19.6,9.0,28.0,0.0988929889298892,123.25,13.9
337,340,1330,2016-04-08,10,0,0,0,19,0,13,0,0,0,2,0,4,5,1,0,2,0,0,0,5,0,7,0,0,0,15440.0,15440.0,21.6,16.4,24.0,0.1003690036900369,118.0,21.6
338,341,1331,2016-04-09,36,0,0,0,73,0,41,0,0,0,14,42,7,10,1,0,3,0,1,0,11,0,65,0,0,0,15441.0,15441.0,14.3,13.0,16.3,0.1018450184501845,208.5,5.5
339,342,1332,2016-04-10,95,0,0,0,253,0,97,0,0,0,54,66,7,16,12,1,21,0,1,2,20,0,54,0,0,0,15442.0,15442.0,11.4,10.0,13.0,0.1033210332103321,299.0,8.0
340,343,1333,2016-04-11,59,0,0,0,68,0,57,0,0,0,15,21,5,12,17,0,1,0,2,0,15,0,21,0,1,0,15443.0,15443.0,11.3,7.5,15.0,0.1047970479704797,254.0,6.3
341,344,1334,2016-04-12,129,0,0,0,162,0,19,0,0,0,6,27,10,61,182,6,5,0,2,0,87,0,38,0,0,0,15444.0,15444.0,14.0,3.0,22.6,0.1062730627306273,209.0,7.3
342,345,1335,2016-04-13,108,0,0,0,248,0,25,0,0,0,19,87,27,64,339,7,26,0,3,0,102,0,54,0,1,10,15445.0,15445.0,19.6,14.0,24.0,0.1077490774907749,164.0,12.4
343,346,1336,2016-04-14,41,0,0,0,275,0,15,0,0,0,4,43,3,25,178,3,8,0,1,0,39,0,20,0,0,11,15446.0,15446.0,16.8,11.9,22.0,0.1092250922509225,210.0,13.4
344,347,1337,2016-04-15,9,0,0,0,124,0,7,0,0,0,2,6,8,54,82,9,23,0,1,0,5,0,6,0,0,11,15447.0,15447.0,14.1,8.0,19.2,0.1107011070110701,256.0,11.6
345,348,1338,2016-04-16,25,0,0,0,287,0,11,0,0,0,43,73,6,159,442,12,7,0,4,0,87,0,16,0,0,19,15448.0,15448.0,20.1,14.0,26.2,0.1121771217712177,153.0,20.4
346,349,1339,2016-04-17,10,0,0,0,368,0,6,0,0,0,98,121,4,119,682,40,3,0,2,0,108,0,33,0,0,70,15449.0,15449.0,21.5,7.0,28.0,0.1136531365313653,156.0,18.9
347,350,1340,2016-04-18,2,0,0,0,163,0,1,0,0,0,31,19,3,30,159,5,1,0,8,0,23,0,8,0,0,32,15450.0,15450.0,22.4,15.0,28.3,0.1151291512915129,116.0,12.6
348,351,1341,2016-04-19,1,0,0,0,16,0,0,0,0,0,2,5,1,6,23,1,0,0,2,0,3,0,4,0,0,18,15451.0,15451.0,16.7,11.0,20.0,0.1166051660516605,146.1428571428571,17.8
349,352,1342,2016-04-20,12,0,0,0,38,0,8,0,0,0,1,14,2,20,57,3,0,0,6,0,0,0,8,0,0,58,15452.0,15452.0,11.1,5.5,16.0,0.1180811808118081,176.28571428571428,14.4
350,353,1343,2016-04-21,5,0,0,0,23,0,11,0,0,0,6,17,3,11,40,5,0,0,9,0,6,0,6,0,0,28,15453.0,15453.0,10.5,3.0,19.0,0.1195571955719557,206.42857142857144,6.6
351,354,1344,2016-04-22,1,0,0,0,12,0,3,0,0,0,4,7,1,5,38,3,0,0,4,0,2,0,1,0,0,20,15454.0,15454.0,15.8,5.0,24.0,0.1210332103321033,236.57142857142856,8.3
352,355,1345,2016-04-23,1,0,0,0,7,0,1,0,0,0,4,4,1,3,11,3,1,0,3,0,3,0,1,0,0,5,15455.0,15455.0,17.3,8.0,24.0,0.1225092250922509,266.71428571428567,5.7
353,356,1346,2016-04-24,1,0,0,0,15,2,4,0,0,0,7,5,0,1,18,3,0,0,10,0,3,0,5,0,0,13,15456.0,15456.0,12.5,7.0,16.2,0.1239852398523985,296.85714285714283,12.0
354,357,1347,2016-04-25,3,0,0,0,15,5,3,0,0,0,7,6,0,1,13,3,1,0,7,0,5,0,4,0,0,15,15457.0,15457.0,6.5,5.8,7.1,0.1254612546125461,327.0,14.5
355,358,1348,2016-04-26,3,0,0,0,3,0,0,0,0,0,0,1,0,1,3,2,0,0,1,0,0,1,0,0,0,29,15458.0,15458.0,7.8,4.0,13.0,0.1269372693726937,292.0,9.2
356,359,1349,2016-04-27,7,0,0,0,13,0,1,0,0,0,1,18,1,2,6,0,0,0,26,0,8,1,8,0,0,10,15459.0,15459.0,13.7,4.0,20.0,0.1284132841328413,256.99999999999994,22.6
357,360,1350,2016-04-28,0,0,0,0,4,0,1,0,0,0,3,4,1,1,0,2,0,0,36,0,1,0,3,0,0,17,15460.0,15460.0,10.0,6.0,15.0,0.1298892988929889,222.0,7.7
358,361,1351,2016-04-29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,15461.0,15461.0,11.3,8.8,13.0,0.1313653136531365,187.0,6.6
359,362,1352,2016-04-30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,10,0,0,0,1,0,0,29,15462.0,15462.0,11.7,6.0,17.0,0.1328413284132841,151.99999999999997,3.6
360,363,1353,2016-05-01,5,0,2,0,5,5,1,0,0,0,1,20,3,6,14,16,0,0,0,0,11,1,10,0,0,13,15463.0,15463.0,15.5,9.0,19.7,0.1343173431734317,117.0,23.8
361,364,1354,2016-05-02,2,0,0,0,10,0,1,0,0,0,1,6,3,3,4,6,0,0,32,0,3,0,1,0,0,1,15464.0,15464.0,15.6,13.0,18.0,0.1357933579335793,82.0,12.1
362,365,1355,2016-05-03,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,15465.0,15465.0,13.1,10.5,16.0,0.1372693726937269,88.42857142857142,10.1
363,366,1356,2016-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15466.0,15466.0,12.6,10.0,18.0,0.1387453874538745,94.85714285714285,6.6
364,367,1357,2016-05-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15467.0,15467.0,14.3,9.0,22.0,0.1402214022140221,101.28571428571428,6.5
365,368,1358,2016-05-06,0,0,0,0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,15468.0,15468.0,14.2,6.4,21.4,0.1416974169741697,107.71428571428572,7.2
366,369,1359,2016-05-07,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,1,0,0,3,0,0,0,0,0,0,3,15469.0,15469.0,16.0,10.0,22.3,0.1431734317343173,114.14285714285714,9.7
367,370,1360,2016-05-08,0,0,0,0,6,0,0,0,0,0,1,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,15470.0,15470.0,13.6,4.2,21.0,0.1446494464944649,120.57142857142856,4.4
368,371,1361,2016-05-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15471.0,15471.0,16.4,9.0,21.0,0.1461254612546125,127.0,13.2
369,372,1362,2016-05-10,0,0,0,0,3,3,0,0,0,0,3,2,0,1,5,4,0,0,10,0,0,0,6,0,0,3,15472.0,15472.0,17.1,13.0,23.0,0.1476014760147601,141.0,18.7
370,373,1363,2016-05-11,0,0,0,0,5,4,0,0,0,0,0,6,0,3,6,6,0,0,29,0,1,0,6,0,0,7,15473.0,15473.0,18.1,13.6,23.0,0.1490774907749077,131.5,21.1
371,374,1364,2016-05-12,0,0,0,0,5,4,1,0,0,0,1,6,0,1,6,6,0,0,22,0,1,1,4,0,0,5,15474.0,15474.0,18.0,15.4,20.0,0.1505535055350553,122.0,23.5
372,375,1365,2016-05-13,1,0,0,0,4,5,0,0,0,0,3,5,0,0,4,3,0,0,30,0,1,1,3,0,0,6,15475.0,15475.0,16.9,13.0,23.0,0.1520295202952029,172.0,10.4
373,376,1366,2016-05-14,0,0,0,1,3,5,0,0,0,0,0,1,0,0,4,2,0,0,16,0,1,1,1,0,0,5,15476.0,15476.0,16.4,14.0,20.5,0.1535055350553505,177.0,16.5
374,377,1367,2016-05-15,0,0,0,0,13,5,1,0,0,0,0,1,0,1,5,5,0,0,21,0,3,0,54,0,0,8,15477.0,15477.0,14.8,8.9,19.0,0.1549815498154981,249.0,10.3
375,378,1368,2016-05-16,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,3,0,0,19,0,0,0,0,0,0,9,15478.0,15478.0,11.3,7.6,16.1,0.1564575645756457,235.0,8.2
376,379,1369,2016-05-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,15479.0,15479.0,11.5,4.0,17.1,0.1579335793357933,221.0,5.7
377,380,1370,2016-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480.0,15480.0,11.3,2.4,18.6,0.1594095940959409,207.0,5.6
378,381,1371,2016-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15481.0,15481.0,16.8,8.0,23.0,0.1608856088560885,193.0,9.1
379,382,1372,2016-05-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15482.0,15482.0,16.4,10.4,22.0,0.1623616236162361,179.0,6.3
380,383,1373,2016-05-21,0,0,0,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,5,0,0,0,1,1,0,1,15483.0,15483.0,18.1,9.6,25.0,0.1638376383763837,165.0,9.6
381,384,1374,2016-05-22,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,2,0,0,24,0,0,0,0,1,0,10,15484.0,15484.0,20.9,15.0,27.0,0.1653136531365313,151.0,8.3
382,385,1375,2016-05-23,0,0,0,0,1,1,0,0,1,0,9,2,0,0,3,10,0,0,94,0,0,5,3,4,0,47,15485.0,15485.0,23.8,19.0,28.2,0.1667896678966789,137.0,24.1
383,386,1376,2016-05-24,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13,0,0,59,0,0,2,1,3,0,17,15486.0,15486.0,17.7,12.5,23.0,0.1682656826568265,167.0,14.0
384,387,1377,2016-05-25,0,0,0,0,0,12,0,0,0,0,1,1,0,1,7,60,0,0,33,0,1,1,0,2,0,23,15487.0,15487.0,16.7,12.0,24.0,0.1697416974169741,160.2,13.9
385,388,1378,2016-05-26,0,0,0,0,1,12,0,0,0,0,0,0,0,0,16,167,0,0,74,0,3,1,0,0,0,52,15488.0,15488.0,18.6,10.3,26.0,0.1712177121771217,153.40000000000003,8.9
386,389,1379,2016-05-27,0,0,0,0,1,10,0,0,0,0,0,2,0,0,10,19,0,0,91,0,0,1,1,3,0,184,15489.0,15489.0,19.9,10.8,27.3,0.1726937269372693,146.60000000000002,5.2
387,390,1380,2016-05-28,0,0,0,0,1,6,0,0,1,0,1,0,0,1,5,14,0,0,62,0,0,1,0,0,0,82,15490.0,15490.0,21.7,12.7,29.1,0.1741697416974169,139.8,4.9
388,391,1381,2016-05-29,0,0,0,0,1,8,0,0,1,0,8,2,0,0,4,30,0,0,87,0,0,5,5,1,0,130,15491.0,15491.0,25.9,21.0,30.0,0.1756457564575645,133.0,27.0
389,392,1382,2016-05-30,0,0,0,0,0,6,0,0,0,0,3,1,0,0,1,16,0,0,40,0,0,3,0,0,0,41,15492.0,15492.0,25.2,20.7,29.3,0.1771217712177121,196.0,12.9
390,393,1383,2016-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15493.0,15493.0,21.7,17.0,27.0,0.1785977859778597,214.66666666666663,7.0
391,394,1384,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15494.0,15494.0,20.2,16.0,25.0,0.1800738007380073,233.3333333333333,7.6
392,395,1385,2016-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15495.0,15495.0,17.5,15.0,23.0,0.1815498154981549,252.0,8.2
393,396,1386,2016-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15496.0,15496.0,18.5,11.9,24.1,0.1830258302583025,243.75,4.3
394,397,1387,2016-06-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15497.0,15497.0,17.7,14.2,23.0,0.1845018450184501,235.5,5.4
395,398,1388,2016-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,15498.0,15498.0,19.8,14.8,26.0,0.1859778597785978,227.25,5.2
396,399,1389,2016-06-06,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,55,0,0,0,0,6,0,95,15499.0,15499.0,20.2,15.0,26.0,0.1874538745387453,219.0,11.4
397,400,1390,2016-06-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,130,0,0,0,0,3,0,135,15500.0,15500.0,18.4,13.3,24.0,0.1889298892988929,210.75,8.4
398,401,1391,2016-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,6,0,97,15501.0,15501.0,17.5,7.6,24.0,0.1904059040590406,202.5,5.9
399,402,1392,2016-06-09,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43,0,0,1,0,11,0,145,15502.0,15502.0,21.4,14.0,27.0,0.1918819188191881,194.25,12.9
