,Unnamed: 0,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
146,411,2016-06-27,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28,46,0,0,0,0,15,0,68
147,412,2016-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,1,0,36
148,413,2016-06-29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,41,0,0,0,0,4,0,80
149,414,2016-06-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,0,11,0,0,0,0,0,0,61
150,415,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,50,0,0,0,0,0,0,109
151,416,2016-07-02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,54,0,0,0,0,0,0,135
152,417,2016-07-03,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,29,0,0,1,0,6,0,70
153,418,2016-07-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,8,0,0,0,0,1,0,0
154,419,2016-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0,0,0,0,0,0,31
155,420,2016-07-06,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,4,0,45
156,421,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,23,0,0,1,0,4,0,90
157,422,2016-07-08,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,19,0,0,2,0,2,0,64
158,423,2016-07-09,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,26,0,33,0,0,0,0,2,0,96
159,424,2016-07-10,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,33,0,35,0,0,2,0,1,0,151
160,425,2016-07-11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,0,42,0,0,0,0,1,0,114
161,426,2016-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,227,0,0,0,0,0,0,128
162,427,2016-07-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,68
163,428,2016-07-14,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,7,0,19,0,0,0,0,0,0,37
164,429,2016-07-15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
165,430,2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
166,431,2016-07-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30
167,432,2016-07-18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,64
168,433,2016-07-19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,32
169,434,2016-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,0,167
170,435,2016-07-21,0,0,1,2,0,5,0,0,1,0,0,0,0,0,0,0,6,0,9,0,0,0,0,1,0,98
171,436,2016-07-22,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,112
172,437,2016-07-23,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,53
173,438,2016-07-24,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,72
174,439,2016-07-25,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0,0,3,0,9,0,0,0,0,2,0,62
175,440,2016-07-26,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,67
176,441,2016-07-27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,161
177,442,2016-07-28,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,84
178,443,2016-07-29,0,0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,89
179,444,2016-07-30,0,0,1,6,0,3,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,184
180,445,2016-07-31,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,5,0,59,0,0,0,0,0,0,166
181,446,2016-08-01,0,0,18,27,0,0,0,0,3,0,0,0,0,0,0,0,8,0,26,0,0,0,0,0,0,95
182,447,2016-08-02,0,0,6,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36
183,448,2016-08-03,0,0,9,14,0,7,0,0,4,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,175
184,449,2016-08-04,0,0,6,16,0,4,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,53
185,450,2016-08-05,0,0,6,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,45
186,451,2016-08-06,0,0,16,4,0,10,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,54
187,452,2016-08-07,0,0,14,28,0,4,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,60
188,453,2016-08-08,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,66
189,454,2016-08-09,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34
190,455,2016-08-10,0,0,9,21,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,25
191,456,2016-08-11,0,0,25,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
192,457,2016-08-12,0,0,37,16,0,31,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,124
193,458,2016-08-13,0,0,45,37,0,21,0,0,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,164
194,459,2016-08-14,0,0,67,24,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
195,460,2016-08-15,0,0,17,13,0,6,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,158
196,461,2016-08-16,0,0,14,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66
197,462,2016-08-17,0,0,19,3,0,6,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,52
198,463,2016-08-18,0,0,20,3,0,9,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42
199,464,2016-08-19,0,0,20,11,0,31,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35
200,465,2016-08-20,0,0,38,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,51
201,466,2016-08-21,0,0,41,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,48
202,467,2016-08-22,0,0,125,4,0,18,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14
203,468,2016-08-23,0,0,143,0,0,11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
204,469,2016-08-24,0,0,92,1,0,10,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,117
205,470,2016-08-25,0,0,81,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93
206,471,2016-08-26,0,0,68,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55
207,472,2016-08-27,0,0,90,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,61
208,473,2016-08-28,0,0,43,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
209,474,2016-08-29,0,0,65,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27
210,475,2016-08-30,0,0,80,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13
211,476,2016-08-31,0,0,112,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15
212,477,2016-09-01,0,0,93,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,20
213,478,2016-09-02,0,0,101,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,17
214,479,2016-09-03,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7
