,0,1,2
208,3.0,6.0,12.0
209,6.0,12.0,1.0
210,12.0,1.0,7.0
211,1.0,7.0,8.0
212,7.0,8.0,14.0
213,8.0,14.0,3.0
214,14.0,3.0,6.0
215,3.0,6.0,1.0
216,6.0,1.0,2.0
217,1.0,2.0,4.0
218,2.0,4.0,1.0
219,4.0,1.0,3.0
220,1.0,3.0,3.0
221,3.0,3.0,4.0
222,3.0,4.0,1.0
223,4.0,1.0,1.0
224,1.0,1.0,6.0
225,1.0,6.0,0.0
226,6.0,0.0,1.0
227,0.0,1.0,1.0
228,1.0,1.0,1.0
229,1.0,1.0,1.0
230,1.0,1.0,0.0
231,1.0,0.0,0.0
232,0.0,0.0,3.0
233,0.0,3.0,6.0
234,3.0,6.0,1.0
235,6.0,1.0,3.0
236,1.0,3.0,0.0
237,3.0,0.0,0.0
238,0.0,0.0,1.0
239,0.0,1.0,1.0
240,1.0,1.0,0.0
241,1.0,0.0,0.0
242,0.0,0.0,1.0
243,0.0,1.0,0.0
244,1.0,0.0,0.0
245,0.0,0.0,1.0
246,0.0,1.0,0.0
247,1.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.0,0.0,1.0
259,0.0,1.0,0.0
260,1.0,0.0,0.0
261,0.0,0.0,0.0
262,0.0,0.0,0.0
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,0.0
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,0.0,0.0,0.0
282,0.0,0.0,0.0
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,0.0,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.0
296,0.0,0.0,0.0
297,0.0,0.0,0.0
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,0.0
303,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,0.0,0.0,0.0
328,0.0,0.0,0.0
329,0.0,0.0,0.0
330,0.0,0.0,0.0
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,0.0,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,0.0,0.0,0.0
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,0.0,0.0,0.0
352,0.0,0.0,0.0
353,0.0,0.0,0.0
354,0.0,0.0,0.0
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.0,0.0,0.0
359,0.0,0.0,0.0
360,0.0,0.0,0.0
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,0.0,0.0,0.0
376,0.0,0.0,0.0
377,0.0,0.0,0.0
378,0.0,0.0,0.0
379,0.0,0.0,0.0
380,0.0,0.0,0.0
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.0,0.0,0.0
388,0.0,0.0,0.0
389,0.0,0.0,0.0
390,0.0,0.0,0.0
391,0.0,0.0,0.0
392,0.0,0.0,0.0
393,0.0,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,4.0
397,0.0,4.0,3.0
398,4.0,3.0,8.0
399,3.0,8.0,3.0
400,8.0,3.0,0.0
401,3.0,0.0,0.0
402,0.0,0.0,3.0
403,0.0,3.0,5.0
404,3.0,5.0,0.0
405,5.0,0.0,8.0
406,0.0,8.0,4.0
407,8.0,4.0,0.0
408,4.0,0.0,8.0
409,0.0,8.0,3.0
410,8.0,3.0,3.0
411,3.0,3.0,3.0
412,3.0,3.0,26.0
413,3.0,26.0,0.0
414,26.0,0.0,0.0
415,0.0,0.0,2.0
416,0.0,2.0,1.0
417,2.0,1.0,0.0
418,1.0,0.0,3.0
419,0.0,3.0,3.0
420,3.0,3.0,1.0
421,3.0,1.0,1.0
422,1.0,1.0,2.0
423,1.0,2.0,0.0
424,2.0,0.0,4.0
425,0.0,4.0,3.0
426,4.0,3.0,3.0
427,3.0,3.0,1.0
428,3.0,1.0,0.0
429,1.0,0.0,2.0
430,0.0,2.0,0.0
431,2.0,0.0,5.0
432,0.0,5.0,5.0
433,5.0,5.0,3.0
434,5.0,3.0,1.0
435,3.0,1.0,1.0
436,1.0,1.0,2.0
437,1.0,2.0,0.0
438,2.0,0.0,5.0
439,0.0,5.0,0.0
440,5.0,0.0,3.0
441,0.0,3.0,6.0
442,3.0,6.0,2.0
443,6.0,2.0,2.0
444,2.0,2.0,5.0
445,2.0,5.0,2.0
446,5.0,2.0,0.0
447,2.0,0.0,3.0
448,0.0,3.0,3.0
449,3.0,3.0,5.0
450,3.0,5.0,21.0
451,5.0,21.0,41.0
452,21.0,41.0,38.0
453,41.0,38.0,41.0
454,38.0,41.0,31.0
455,41.0,31.0,69.0
456,31.0,69.0,62.0
457,69.0,62.0,26.0
458,62.0,26.0,41.0
459,26.0,41.0,18.0
460,41.0,18.0,8.0
461,18.0,8.0,8.0
462,8.0,8.0,5.0
463,8.0,5.0,123.0
464,5.0,123.0,87.0
465,123.0,87.0,10.0
466,87.0,10.0,8.0
467,10.0,8.0,161.0
468,8.0,161.0,272.0
469,161.0,272.0,52.0
470,272.0,52.0,114.0
471,52.0,114.0,123.0
472,114.0,123.0,52.0
473,123.0,52.0,70.0
474,52.0,70.0,44.0
475,70.0,44.0,10.0
476,44.0,10.0,8.0
477,10.0,8.0,5.0
478,8.0,5.0,18.0
479,5.0,18.0,10.0
480,18.0,10.0,0.0
481,10.0,0.0,52.0
482,0.0,52.0,5.0
483,52.0,5.0,10.0
484,5.0,10.0,4.0
485,10.0,4.0,2.0
486,4.0,2.0,2.0
487,2.0,2.0,3.0
488,2.0,3.0,1.0
489,3.0,1.0,2.0
490,1.0,2.0,3.0
491,2.0,3.0,0.0
492,3.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,1.0
495,0.0,1.0,2.0
496,1.0,2.0,1.0
497,2.0,1.0,0.0
498,1.0,0.0,0.0
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,2.0
505,0.0,2.0,0.0
506,2.0,0.0,0.0
507,0.0,0.0,0.0
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.0,0.0,0.0
512,0.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,0.0,0.0,0.0
520,0.0,0.0,0.0
521,0.0,0.0,0.0
522,0.0,0.0,0.0
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.0,0.0,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,0.0,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,0.0,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,0.0,0.0,0.0
541,0.0,0.0,0.0
542,0.0,0.0,0.0
543,0.0,0.0,0.0
544,0.0,0.0,0.0
545,0.0,0.0,0.0
546,0.0,0.0,0.0
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,0.0,0.0,0.0
553,0.0,0.0,0.0
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,0.0
558,0.0,0.0,0.0
559,0.0,0.0,0.0
560,0.0,0.0,0.0
561,0.0,0.0,0.0
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,0.0,0.0,0.0
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,0.0,0.0,0.0
568,0.0,0.0,0.0
569,0.0,0.0,0.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.0,0.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.0,0.0,0.0
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
594,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,0.0,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,0.0,0.0
617,0.0,0.0,0.0
618,0.0,0.0,0.0
619,0.0,0.0,0.0
620,0.0,0.0,0.0
621,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,0.0,0.0
624,0.0,0.0,0.0
625,0.0,0.0,0.0
626,0.0,0.0,0.0
627,0.0,0.0,0.0
628,0.0,0.0,0.0
629,0.0,0.0,0.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
632,0.0,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,0.0,0.0,0.0
636,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,0.0,0.0,0.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.0,0.0,0.0
643,0.0,0.0,0.0
644,0.0,0.0,0.0
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.0,0.0,0.0
649,0.0,0.0,0.0
650,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.0,0.0,0.0
653,0.0,0.0,0.0
654,0.0,0.0,0.0
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,0.0,0.0,0.0
664,0.0,0.0,0.0
665,0.0,0.0,0.0
666,0.0,0.0,0.0
667,0.0,0.0,0.0
668,0.0,0.0,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,2.0
677,0.0,2.0,0.0
678,2.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,2.0
681,0.0,2.0,3.0
682,2.0,3.0,0.0
683,3.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,3.0
687,0.0,3.0,3.0
688,3.0,3.0,0.0
689,3.0,0.0,0.0
690,0.0,0.0,0.0
691,0.0,0.0,0.0
692,0.0,0.0,2.0
693,0.0,2.0,3.0
694,2.0,3.0,0.0
695,3.0,0.0,0.0
696,0.0,0.0,0.0
697,0.0,0.0,6.0
698,0.0,6.0,0.0
699,6.0,0.0,0.0
700,0.0,0.0,2.0
701,0.0,2.0,0.0
702,2.0,0.0,0.0
703,0.0,0.0,0.0
704,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,8.0
707,0.0,8.0,0.0
708,8.0,0.0,3.0
709,0.0,3.0,1.0
710,3.0,1.0,0.0
711,1.0,0.0,4.0
712,0.0,4.0,10.0
713,4.0,10.0,2.0
714,10.0,2.0,3.0
715,2.0,3.0,5.0
716,3.0,5.0,3.0
717,5.0,3.0,1.0
718,3.0,1.0,1.0
719,1.0,1.0,2.0
720,1.0,2.0,2.0
721,2.0,2.0,1.0
722,2.0,1.0,6.0
723,1.0,6.0,10.0
724,6.0,10.0,4.0
725,10.0,4.0,2.0
726,4.0,2.0,2.0
727,2.0,2.0,6.0
728,2.0,6.0,4.0
729,6.0,4.0,4.0
730,4.0,4.0,6.0
731,4.0,6.0,12.0
732,6.0,12.0,18.0
733,12.0,18.0,16.0
734,18.0,16.0,24.0
735,16.0,24.0,22.0
736,24.0,22.0,28.0
737,22.0,28.0,21.0
738,28.0,21.0,23.0
739,21.0,23.0,65.0
740,23.0,65.0,24.0
741,65.0,24.0,18.0
742,24.0,18.0,73.0
743,18.0,73.0,30.0
744,73.0,30.0,43.0
745,30.0,43.0,26.0
746,43.0,26.0,56.0
747,26.0,56.0,24.0
748,56.0,24.0,25.0
749,24.0,25.0,59.0
750,25.0,59.0,13.0
751,59.0,13.0,174.0
752,13.0,174.0,67.0
753,174.0,67.0,111.0
754,67.0,111.0,21.0
755,111.0,21.0,60.0
756,21.0,60.0,88.0
757,60.0,88.0,41.0
758,88.0,41.0,23.0
759,41.0,23.0,31.0
760,23.0,31.0,15.0
761,31.0,15.0,5.0
762,15.0,5.0,37.0
763,5.0,37.0,44.0
764,37.0,44.0,13.0
765,44.0,13.0,2.0
766,13.0,2.0,8.0
767,2.0,8.0,3.0
768,8.0,3.0,3.0
769,3.0,3.0,5.0
770,3.0,5.0,21.0
771,5.0,21.0,8.0
772,21.0,8.0,18.0
773,8.0,18.0,9.0
774,18.0,9.0,1.0
775,9.0,1.0,5.0
776,1.0,5.0,5.0
777,5.0,5.0,0.0
778,5.0,0.0,5.0
779,0.0,5.0,9.0
780,5.0,9.0,10.0
781,9.0,10.0,3.0
782,10.0,3.0,5.0
783,3.0,5.0,5.0
784,5.0,5.0,3.0
785,5.0,3.0,1.0
786,3.0,1.0,2.0
787,1.0,2.0,2.0
788,2.0,2.0,2.0
789,2.0,2.0,1.0
790,2.0,1.0,2.0
791,1.0,2.0,2.0
792,2.0,2.0,0.0
793,2.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.0
797,0.0,0.0,0.0
798,0.0,0.0,0.0
799,0.0,0.0,1.0
800,0.0,1.0,0.0
801,1.0,0.0,0.0
802,0.0,0.0,1.0
803,0.0,1.0,0.0
804,1.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,0.0,0.0,0.0
808,0.0,0.0,0.0
809,0.0,0.0,0.0
810,0.0,0.0,0.0
811,0.0,0.0,0.0
812,0.0,0.0,0.0
813,0.0,0.0,0.0
814,0.0,0.0,0.0
815,0.0,0.0,0.0
816,0.0,0.0,0.0
817,0.0,0.0,0.0
818,0.0,0.0,0.0
819,0.0,0.0,0.0
820,0.0,0.0,0.0
821,0.0,0.0,0.0
822,0.0,0.0,0.0
823,0.0,0.0,0.0
824,0.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,0.0,0.0
832,0.0,0.0,0.0
833,0.0,0.0,0.0
834,0.0,0.0,0.0
835,0.0,0.0,0.0
836,0.0,0.0,0.0
837,0.0,0.0,0.0
838,0.0,0.0,0.0
839,0.0,0.0,0.0
840,0.0,0.0,0.0
841,0.0,0.0,0.0
842,0.0,0.0,0.0
843,0.0,0.0,0.0
844,0.0,0.0,0.0
845,0.0,0.0,0.0
846,0.0,0.0,0.0
847,0.0,0.0,0.0
848,0.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,0.0,0.0,0.0
856,0.0,0.0,0.0
857,0.0,0.0,0.0
858,0.0,0.0,0.0
859,0.0,0.0,0.0
860,0.0,0.0,0.0
861,0.0,0.0,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
865,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.0
870,0.0,0.0,0.0
871,0.0,0.0,0.0
872,0.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
877,0.0,0.0,0.0
878,0.0,0.0,0.0
879,0.0,0.0,0.0
880,0.0,0.0,0.0
881,0.0,0.0,0.0
882,0.0,0.0,0.0
883,0.0,0.0,0.0
884,0.0,0.0,0.0
885,0.0,0.0,0.0
886,0.0,0.0,0.0
887,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
891,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.0
894,0.0,0.0,0.0
895,0.0,0.0,0.0
896,0.0,0.0,0.0
897,0.0,0.0,0.0
898,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
901,0.0,0.0,0.0
902,0.0,0.0,0.0
903,0.0,0.0,0.0
904,0.0,0.0,0.0
905,0.0,0.0,0.0
906,0.0,0.0,0.0
907,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.0,0.0,0.0
910,0.0,0.0,0.0
911,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0,0.0,0.0
914,0.0,0.0,0.0
915,0.0,0.0,0.0
916,0.0,0.0,0.0
917,0.0,0.0,0.0
918,0.0,0.0,0.0
919,0.0,0.0,0.0
920,0.0,0.0,0.0
921,0.0,0.0,0.0
922,0.0,0.0,0.0
923,0.0,0.0,0.0
924,0.0,0.0,0.0
925,0.0,0.0,0.0
926,0.0,0.0,0.0
927,0.0,0.0,0.0
928,0.0,0.0,0.0
929,0.0,0.0,0.0
930,0.0,0.0,0.0
931,0.0,0.0,0.0
932,0.0,0.0,0.0
933,0.0,0.0,0.0
934,0.0,0.0,0.0
935,0.0,0.0,0.0
936,0.0,0.0,0.0
937,0.0,0.0,0.0
938,0.0,0.0,0.0
939,0.0,0.0,0.0
940,0.0,0.0,0.0
941,0.0,0.0,0.0
942,0.0,0.0,0.0
943,0.0,0.0,0.0
944,0.0,0.0,0.0
945,0.0,0.0,0.0
946,0.0,0.0,0.0
947,0.0,0.0,0.0
948,0.0,0.0,0.0
949,0.0,0.0,0.0
950,0.0,0.0,0.0
951,0.0,0.0,0.0
952,0.0,0.0,0.0
953,0.0,0.0,0.0
954,0.0,0.0,2.0
955,0.0,2.0,0.0
956,2.0,0.0,0.0
957,0.0,0.0,0.0
958,0.0,0.0,0.0
959,0.0,0.0,0.0
960,0.0,0.0,0.0
961,0.0,0.0,0.0
962,0.0,0.0,0.0
963,0.0,0.0,0.0
964,0.0,0.0,0.0
965,0.0,0.0,0.0
966,0.0,0.0,0.0
967,0.0,0.0,0.0
968,0.0,0.0,0.0
969,0.0,0.0,0.0
970,0.0,0.0,0.0
971,0.0,0.0,0.0
972,0.0,0.0,0.0
973,0.0,0.0,1.0
974,0.0,1.0,1.0
975,1.0,1.0,0.0
976,1.0,0.0,0.0
977,0.0,0.0,0.0
978,0.0,0.0,0.0
979,0.0,0.0,0.0
980,0.0,0.0,0.0
981,0.0,0.0,3.0
982,0.0,3.0,0.0
983,3.0,0.0,1.0
984,0.0,1.0,0.0
985,1.0,0.0,1.0
986,0.0,1.0,1.0
987,1.0,1.0,5.0
988,1.0,5.0,5.0
989,5.0,5.0,2.0
990,5.0,2.0,2.0
991,2.0,2.0,2.0
992,2.0,2.0,0.0
993,2.0,0.0,1.0
994,0.0,1.0,5.0
995,1.0,5.0,4.0
996,5.0,4.0,2.0
997,4.0,2.0,5.0
998,2.0,5.0,5.0
