,Unnamed: 0,Unnamed: 0_x,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,Unnamed: 0.1,Unnamed: 0_y,tavg,tmin,tmax,prcp,wdir,wspd
557,557,2466,2016-02-12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,0.4206642066420664,137.49087591240874,6.533333333333333
558,558,2467,2016-02-13,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,0.422140221402214,137.81386861313868,6.527777777777778
559,559,2468,2016-02-14,0,2,0,0,0,0,0,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,0.4236162361623616,138.13686131386862,6.522222222222222
560,560,2469,2016-02-15,0,33,0,0,0,0,0,0,0,21,35,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,,,,,,0.4250922509225092,138.45985401459853,6.516666666666666
561,561,2470,2016-02-16,0,8,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,0.4265682656826568,138.78284671532847,6.511111111111111
562,562,2471,2016-02-17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,0.4280442804428044,139.1058394160584,6.505555555555556
563,563,2472,2016-02-18,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,0.429520295202952,139.42883211678833,6.5
564,564,2473,2016-02-19,0,14,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,,,,,,0.4309963099630996,139.75182481751824,6.494444444444445
565,565,2474,2016-02-20,0,3,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,0.4324723247232472,140.07481751824815,6.488888888888889
566,566,2475,2016-02-21,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,0.4339483394833948,140.3978102189781,6.4833333333333325
567,567,2476,2016-02-22,0,9,0,0,7,0,0,0,0,8,149,0,0,0,0,0,0,0,0,38,0,0,0,0,62,0,,,,,,0.4354243542435424,140.720802919708,6.477777777777777
568,568,2477,2016-02-23,0,6,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,,,,,,0.43690036900369,141.04379562043795,6.472222222222222
569,569,2478,2016-02-24,0,3,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,,,,,,0.4383763837638376,141.3667883211679,6.466666666666667
570,570,2479,2016-02-25,0,3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,,,,,,0.4398523985239852,141.6897810218978,6.461111111111111
571,571,2480,2016-02-26,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,0.4413284132841328,142.01277372262774,6.455555555555556
572,572,2481,2016-02-27,0,2,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,,,,,,0.4428044280442804,142.33576642335763,6.45
573,573,2482,2016-02-28,0,1,0,0,3,0,0,0,0,2,26,0,0,0,0,0,0,0,0,2,0,0,7,0,9,0,,,,,,0.444280442804428,142.6587591240876,6.444444444444445
574,574,2483,2016-02-29,1,8,0,0,4,0,0,0,0,12,67,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,,,,,,0.4457564575645756,142.98175182481754,6.438888888888888
575,575,2484,2016-03-01,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,0.4472324723247232,143.30474452554742,6.433333333333334
576,576,2485,2016-03-02,0,20,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,,,,,,0.4487084870848708,143.62773722627736,6.427777777777778
577,577,2486,2016-03-03,0,6,0,0,0,0,8,0,0,3,19,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,,,,,,0.4501845018450184,143.9507299270073,6.422222222222222
578,578,2487,2016-03-04,0,1,0,0,0,0,6,0,0,1,62,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,,,,0.451660516605166,144.2737226277372,6.416666666666666
579,579,2488,2016-03-05,0,5,0,0,6,0,31,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,,,,,,0.4531365313653136,144.59671532846716,6.411111111111111
580,580,2489,2016-03-06,0,2,0,0,5,0,18,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,0.4546125461254612,144.91970802919707,6.405555555555556
581,581,2490,2016-03-07,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0.4560885608856088,145.242700729927,6.4
582,582,2491,2016-03-08,3,2,0,0,2,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,,,,,,0.4575645756457564,145.56569343065692,6.394444444444445
583,583,2492,2016-03-09,0,1,0,0,3,0,3,0,0,1,27,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,,,,,,0.459040590405904,145.88868613138686,6.388888888888888
584,584,2493,2016-03-10,1,0,0,0,1,0,6,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,0.4605166051660516,146.2116788321168,6.383333333333333
585,585,2494,2016-03-11,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0.4619926199261992,146.53467153284672,6.377777777777777
586,586,2495,2016-03-12,0,0,0,0,1,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,0.4634686346863468,146.85766423357663,6.372222222222223
587,587,2496,2016-03-13,1,1,0,0,1,0,12,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,,,,,,0.4649446494464944,147.18065693430657,6.366666666666667
588,588,2497,2016-03-14,1,10,0,0,0,0,6,0,0,1,8,0,0,0,0,0,0,0,0,1,5,0,2,0,3,0,,,,,,0.4664206642066421,147.50364963503648,6.361111111111112
589,589,2498,2016-03-15,0,17,0,0,2,0,72,0,0,33,23,0,0,0,0,0,0,0,0,6,12,0,1,0,24,0,,,,,,0.4678966789667896,147.82664233576642,6.355555555555555
590,590,2499,2016-03-16,1,6,0,0,0,0,11,0,0,14,19,0,0,0,0,0,0,0,0,3,7,0,13,0,2,0,,,,,,0.4693726937269372,148.1496350364963,6.35
591,591,2500,2016-03-17,0,3,0,0,0,0,12,0,0,3,1,0,0,0,0,0,0,0,0,8,9,0,1,0,2,0,,,,,,0.4708487084870849,148.47262773722628,6.344444444444444
592,592,2501,2016-03-18,1,3,0,0,1,0,199,0,0,9,13,0,0,0,0,0,0,0,0,4,5,0,5,0,6,0,,,,,,0.4723247232472324,148.79562043795622,6.338888888888889
593,593,2502,2016-03-19,0,62,0,0,0,0,61,0,0,15,50,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,,,,,,0.47380073800738,149.11861313868613,6.333333333333333
594,594,2503,2016-03-20,0,25,0,0,1,0,223,0,0,29,24,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0,,,,,,0.4752767527675277,149.44160583941604,6.327777777777778
595,595,2504,2016-03-21,0,6,0,0,1,0,198,0,0,10,36,0,0,0,0,1,0,0,0,36,17,0,3,0,50,0,,,,,,0.4767527675276752,149.76459854014598,6.322222222222222
596,596,2505,2016-03-22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.4782287822878228,150.0875912408759,6.316666666666666
597,597,2506,2016-03-23,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,,,,0.4797047970479705,150.41058394160584,6.311111111111112
598,598,2507,2016-03-24,0,0,0,0,8,0,73,0,0,2,16,0,0,0,0,0,0,0,0,1,17,0,0,0,3,0,,,,,,0.481180811808118,150.73357664233578,6.305555555555555
599,599,2508,2016-03-25,0,2,0,0,1,0,110,0,0,11,6,0,0,0,0,0,0,0,0,10,22,0,0,0,1,0,,,,,,0.4826568265682657,151.0565693430657,6.3
600,600,2509,2016-03-26,0,2,0,0,0,0,323,0,0,20,3,0,0,0,0,0,0,0,0,6,14,0,3,0,0,0,,,,,,0.4841328413284133,151.37956204379563,6.294444444444444
601,601,2510,2016-03-27,0,2,0,0,0,0,32,0,0,9,3,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,,,,,,0.4856088560885608,151.70255474452554,6.288888888888889
602,602,2511,2016-03-28,1,0,0,0,27,0,176,0,0,41,38,0,12,0,0,0,0,0,0,20,35,0,25,0,20,0,,,,,,0.4870848708487085,152.02554744525548,6.283333333333333
603,603,2512,2016-03-29,1,1,0,0,87,0,296,0,0,43,18,0,11,0,0,0,0,0,0,21,11,0,14,0,10,0,,,,,,0.4885608856088561,152.3485401459854,6.277777777777778
604,604,2513,2016-03-30,1,5,0,0,307,0,681,0,0,0,27,0,16,0,0,1,0,0,0,48,16,0,46,1,1,0,,,,,,0.4900369003690036,152.6715328467153,6.272222222222222
605,605,2514,2016-03-31,0,3,0,0,554,0,942,0,0,0,22,0,8,0,0,1,0,0,0,53,8,0,83,0,0,0,,,,,,0.4915129151291513,152.99452554744525,6.266666666666668
606,606,2515,2016-04-01,0,0,0,0,1187,0,1033,0,0,0,12,0,5,0,0,1,0,0,0,74,8,0,9,0,0,0,,,,,,0.4929889298892989,153.3175182481752,6.261111111111111
607,607,2516,2016-04-02,0,0,0,0,400,0,201,0,0,0,7,0,0,0,0,0,0,0,0,21,8,0,8,0,0,0,,,,,,0.4944649446494464,153.6405109489051,6.255555555555555
608,608,2517,2016-04-03,0,0,0,0,110,0,114,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,,,,,,0.4959409594095941,153.96350364963502,6.25
609,609,2518,2016-04-04,0,0,0,0,879,0,573,0,0,0,58,0,0,0,0,0,0,0,0,232,17,0,8,0,0,0,,,,,,0.4974169741697417,154.28649635036496,6.2444444444444445
610,610,2519,2016-04-05,0,1,0,0,924,0,817,0,0,0,173,0,0,0,0,0,0,0,0,476,43,0,13,0,0,0,,,,,,0.4988929889298892,154.6094890510949,6.238888888888889
611,611,2520,2016-04-06,0,0,0,0,721,0,524,0,0,0,54,0,0,0,0,0,0,0,0,295,27,0,14,0,0,0,,,,,,0.5003690036900369,154.9324817518248,6.233333333333333
612,612,2521,2016-04-07,0,0,0,0,693,0,353,0,0,0,92,0,0,0,0,0,0,0,0,543,47,0,16,0,0,0,,,,,,0.5018450184501845,155.25547445255475,6.227777777777778
613,613,2522,2016-04-08,0,0,0,0,359,0,256,0,0,0,88,0,0,0,0,1,0,0,0,485,45,0,36,0,0,0,,,,,,0.5033210332103321,155.5784671532847,6.222222222222222
614,614,2523,2016-04-09,0,0,0,0,325,0,231,0,0,0,75,0,0,0,0,1,0,0,0,467,39,0,30,1,0,0,,,,,,0.5047970479704796,155.9014598540146,6.216666666666667
615,615,2524,2016-04-10,0,0,0,0,401,0,363,0,0,0,105,0,0,0,0,0,0,0,0,478,48,0,46,0,0,0,,,,,,0.5062730627306273,156.22445255474452,6.21111111111111
616,616,2525,2016-04-11,0,0,0,0,82,0,150,0,0,0,80,0,5,0,0,1,0,0,0,333,125,0,38,3,0,0,,,,,,0.5077490774907749,156.54744525547443,6.205555555555556
617,617,2526,2016-04-12,0,0,0,0,152,0,117,0,0,0,124,0,16,0,0,1,0,0,0,225,89,0,9,3,0,0,,,,,,0.5092250922509225,156.87043795620437,6.199999999999999
618,618,2527,2016-04-13,0,0,0,0,202,0,141,0,0,0,213,4,3,0,0,1,0,0,0,270,152,0,18,1,0,0,,,,,,0.5107011070110701,157.1934306569343,6.194444444444444
619,619,2528,2016-04-14,0,0,0,0,215,0,128,0,0,0,283,7,0,0,0,3,0,0,0,199,156,0,17,1,0,0,,,,,,0.5121771217712177,157.51642335766422,6.188888888888889
620,620,2529,2016-04-15,0,0,0,0,82,0,86,0,0,0,193,3,0,0,0,3,0,0,0,132,40,0,40,2,0,0,,,,,,0.5136531365313654,157.83941605839416,6.183333333333334
621,621,2530,2016-04-16,0,0,0,0,91,0,54,0,0,0,82,7,0,0,0,1,0,0,0,102,99,0,17,1,0,0,,,,,,0.5151291512915129,158.16240875912408,6.177777777777778
622,622,2531,2016-04-17,0,0,0,0,85,0,44,0,0,0,75,9,0,0,0,2,0,0,0,124,106,0,32,3,0,0,,,,,,0.5166051660516605,158.48540145985402,6.172222222222223
623,623,2532,2016-04-18,0,0,0,0,142,0,38,0,0,0,283,4,0,50,58,4,0,0,0,28,71,1,14,1,0,0,,,,,,0.5180811808118081,158.80839416058393,6.166666666666666
624,624,2533,2016-04-19,0,0,0,0,136,0,48,0,0,0,130,2,0,95,147,27,0,0,0,74,104,1,11,1,0,0,,,,,,0.5195571955719557,159.13138686131387,6.161111111111111
625,625,2534,2016-04-20,0,0,0,0,172,0,30,0,0,0,61,2,0,55,65,16,0,0,0,32,55,0,8,2,0,0,,,,,,0.5210332103321033,159.45437956204378,6.155555555555555
626,626,2535,2016-04-21,0,0,0,0,39,0,8,0,0,0,19,1,0,29,24,3,0,0,0,12,13,0,1,1,0,0,,,,,,0.522509225092251,159.77737226277372,6.15
627,627,2536,2016-04-22,0,0,0,0,71,0,8,0,0,0,19,0,0,25,14,13,0,0,4,6,41,0,5,1,0,0,,,,,,0.5239852398523985,160.10036496350364,6.144444444444445
628,628,2537,2016-04-23,0,0,0,0,60,0,22,0,0,0,65,0,0,20,73,24,0,0,3,3,40,0,1,1,0,0,,,,,,0.5254612546125461,160.42335766423358,6.138888888888889
629,629,2538,2016-04-24,0,0,0,0,14,0,10,0,0,0,29,1,0,1,8,3,0,0,1,7,15,0,5,1,0,0,,,,,,0.5269372693726937,160.74635036496352,6.133333333333333
630,630,2539,2016-04-25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,0.5284132841328413,161.06934306569343,6.127777777777777
631,631,2540,2016-04-26,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,0.529889298892989,161.39233576642334,6.122222222222222
632,632,2541,2016-04-27,0,0,0,0,6,0,1,0,0,0,6,1,0,2,0,18,0,0,6,0,2,0,3,2,0,3,,,,,,0.5313653136531366,161.71532846715328,6.116666666666666
633,633,2542,2016-04-28,0,0,0,0,2,0,1,0,0,0,2,0,0,1,3,5,0,0,7,0,1,0,1,1,0,1,,,,,,0.5328413284132841,162.0383211678832,6.111111111111111
634,634,2543,2016-04-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,0.5343173431734317,162.3613138686131,6.105555555555556
635,635,2544,2016-04-30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,23,0,0,5,0,1,0,1,0,0,5,,,,,,0.5357933579335793,162.68430656934305,6.1
636,636,2545,2016-05-01,0,0,0,0,1,0,2,0,0,0,2,1,0,1,4,35,0,0,4,0,2,0,5,0,0,2,,,,,,0.5372693726937269,163.007299270073,6.094444444444444
637,637,2546,2016-05-02,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.5387453874538746,163.33029197080293,6.0888888888888895
638,638,2547,2016-05-03,0,0,0,0,1,0,5,0,0,0,7,7,0,0,8,5,0,0,4,0,2,0,2,1,0,0,,,,,,0.5402214022140222,163.65328467153284,6.083333333333334
639,639,2548,2016-05-04,0,0,0,0,1,0,10,0,0,0,8,4,0,0,2,3,0,0,5,0,3,0,2,2,0,7,,,,,,0.5416974169741697,163.97627737226276,6.0777777777777775
640,640,2549,2016-05-05,0,0,0,0,13,0,23,0,0,0,29,4,0,0,12,7,0,0,12,0,7,0,5,2,0,12,,,,,,0.5431734317343173,164.2992700729927,6.072222222222222
641,641,2550,2016-05-06,0,0,0,0,34,0,15,0,0,0,17,3,0,1,3,7,0,0,64,0,19,0,7,1,0,12,,,,,,0.5446494464944649,164.6222627737226,6.066666666666666
642,642,2551,2016-05-07,0,0,0,0,52,0,65,0,0,0,43,3,0,1,3,5,0,0,50,0,7,0,1,0,0,16,,,,,,0.5461254612546125,164.94525547445255,6.061111111111111
643,643,2552,2016-05-08,0,0,0,0,8,0,47,0,0,0,18,4,0,0,1,9,0,0,51,0,9,0,1,0,0,1,,,,,,0.5476014760147602,165.26824817518246,6.055555555555555
644,644,2553,2016-05-09,0,0,0,0,1,0,5,0,0,0,3,0,0,0,26,6,0,0,51,0,2,0,1,0,0,45,,,,,,0.5490774907749078,165.5912408759124,6.05
645,645,2554,2016-05-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,0,0,21,0,0,0,0,0,0,39,,,,,,0.5505535055350553,165.91423357664232,6.044444444444445
646,646,2555,2016-05-11,0,0,0,0,0,0,3,0,0,0,0,0,0,2,9,2,0,0,8,0,2,0,0,0,0,41,,,,,,0.5520295202952029,166.23722627737226,6.03888888888889
647,647,2556,2016-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,4,0,0,21,0,5,0,0,0,0,90,,,,,,0.5535055350553505,166.56021897810217,6.033333333333333
648,648,2557,2016-05-13,3,0,0,0,0,4,4,0,0,0,3,0,0,6,1,18,0,0,19,0,12,0,0,0,0,76,,,,,,0.5549815498154982,166.8832116788321,6.027777777777778
649,649,2558,2016-05-14,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,25,0,0,34,0,2,0,0,0,0,128,,,,,,0.5564575645756458,167.20620437956205,6.022222222222222
650,650,2559,2016-05-15,1,0,0,0,0,1,1,0,0,0,0,0,0,1,21,10,0,0,13,0,1,0,0,0,0,40,,,,,,0.5579335793357934,167.52919708029196,6.016666666666667
651,651,2560,2016-05-16,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8,0,0,21,0,5,0,0,1,0,14,,,,,,0.5594095940959409,167.8521897810219,6.011111111111111
652,652,2561,2016-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0,13,0,1,0,0,0,0,11,,,,,,0.5608856088560885,168.17518248175185,6.005555555555556
653,653,2562,2016-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6,1,0,45,0,1,0,0,0,0,56,,,,,,0.5623616236162361,168.49817518248173,6.0
654,654,2563,2016-05-19,0,0,0,0,0,3,0,0,0,0,7,0,0,1,4,34,2,0,39,0,6,0,0,0,0,70,,,,,,0.5638376383763838,168.82116788321167,5.9944444444444445
655,655,2564,2016-05-20,0,0,0,0,0,0,1,0,0,0,6,0,0,1,3,5,1,0,16,0,3,0,0,0,0,16,,,,,,0.5653136531365314,169.14416058394158,5.988888888888889
656,656,2565,2016-05-21,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,7,1,0,60,0,1,0,0,0,0,42,,,,,,0.566789667896679,169.46715328467153,5.983333333333333
657,657,2566,2016-05-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,39,0,0,0,0,0,0,76,,,,,,0.5682656826568265,169.79014598540147,5.977777777777778
658,658,2567,2016-05-23,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,27,0,0,49,0,3,0,0,0,0,95,,,,,,0.5697416974169741,170.11313868613138,5.972222222222221
659,659,2568,2016-05-24,0,0,0,0,0,0,3,0,0,0,16,1,0,0,0,63,0,0,108,0,0,0,0,0,0,91,,,,,,0.5712177121771218,170.43613138686132,5.966666666666667
660,660,2569,2016-05-25,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,145,0,0,72,0,2,0,0,0,0,16,,,,,,0.5726937269372694,170.75912408759123,5.961111111111111
661,661,2570,2016-05-26,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,185,3,0,163,0,5,0,0,0,0,26,,,,,,0.574169741697417,171.08211678832117,5.955555555555556
662,662,2571,2016-05-27,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,74,0,0,257,0,1,0,1,1,0,234,,,,,,0.5756457564575646,171.40510948905109,5.95
663,663,2572,2016-05-28,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,19,1,0,118,0,1,0,2,0,0,169,,,,,,0.5771217712177121,171.72810218978103,5.944444444444445
664,664,2573,2016-05-29,0,0,0,0,0,0,0,0,3,0,34,6,0,0,0,42,0,0,303,0,2,0,0,3,0,236,,,,,,0.5785977859778597,172.05109489051094,5.938888888888888
665,665,2574,2016-05-30,0,0,0,0,0,2,1,0,0,0,6,0,0,1,14,69,15,0,159,0,3,0,0,2,0,130,,,,,,0.5800738007380074,172.37408759124088,5.933333333333333
666,666,2575,2016-05-31,0,0,0,0,0,5,0,0,0,0,7,0,0,0,12,51,12,0,68,0,1,0,0,1,0,59,,,,,,0.581549815498155,172.6970802919708,5.927777777777777
667,667,2576,2016-06-01,0,0,0,0,0,1,0,0,0,0,5,0,0,0,5,30,6,0,68,0,0,0,0,5,0,73,,,,,,0.5830258302583026,173.0200729927007,5.922222222222223
668,668,2577,2016-06-02,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,15,4,0,62,0,1,0,0,3,0,62,,,,,,0.5845018450184502,173.34306569343065,5.916666666666667
669,669,2578,2016-06-03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,3,0,54,0,1,0,0,1,0,51,,,,,,0.5859778597785977,173.6660583941606,5.911111111111111
670,670,2579,2016-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,0,0,0,0,0,0,25,,,,,,0.5874538745387454,173.9890510948905,5.905555555555556
671,671,2580,2016-06-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,58,0,0,0,0,2,0,32,,,,,,0.588929889298893,174.3120437956204,5.9
672,672,2581,2016-06-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,48,0,0,0,0,1,0,17,,,,,,0.5904059040590406,174.63503649635035,5.894444444444444
673,673,2582,2016-06-07,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,51,0,0,0,0,2,0,13,,,,,,0.5918819188191882,174.9580291970803,5.888888888888888
674,674,2583,2016-06-08,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,7,0,47,0,0,0,0,3,0,18,,,,,,0.5933579335793358,175.2810218978102,5.883333333333334
675,675,2584,2016-06-09,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,8,7,0,51,0,0,0,0,16,0,22,,,,,,0.5948339483394833,175.60401459854012,5.877777777777778
676,676,2585,2016-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,24,0,0,0,0,12,0,12,,,,,,0.596309963099631,175.9270072992701,5.872222222222222
677,677,2586,2016-06-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,2,0,49,0,1,0,0,32,0,9,,,,,,0.5977859778597786,176.25,5.866666666666666
678,678,2587,2016-06-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,23,0,1,0,0,52,0,12,,,,,,0.5992619926199262,176.5729927007299,5.861111111111112
679,679,2588,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,16,0,0,0,0,33,0,4,,,,,,0.6007380073800738,176.89598540145985,5.855555555555556
680,680,2589,2016-06-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,12,0,54,0,0,0,0,26,0,44,,,,,,0.6022140221402214,177.21897810218977,5.85
681,681,2590,2016-06-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,6,0,46,0,1,0,0,54,0,19,,,,,,0.6036900369003689,177.5419708029197,5.844444444444445
682,682,2591,2016-06-16,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,5,0,60,0,1,0,0,77,0,35,,,,,,0.6051660516605166,177.86496350364962,5.838888888888889
683,683,2592,2016-06-17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,29,0,0,0,0,40,0,21,,,,,,0.6066420664206642,178.18795620437953,5.833333333333333
684,684,2593,2016-06-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,10,4,0,95,0,0,0,0,31,0,35,,,,,,0.6081180811808118,178.5109489051095,5.8277777777777775
685,685,2594,2016-06-19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,3,0,73,0,0,0,0,21,0,29,,,,,,0.6095940959409594,178.8339416058394,5.822222222222223
686,686,2595,2016-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,38,0,0,0,0,12,0,20,,,,,,0.611070110701107,179.15693430656933,5.816666666666667
