,Unnamed: 0,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
562,2471,2016-02-17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
563,2472,2016-02-18,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,2473,2016-02-19,0,14,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0
565,2474,2016-02-20,0,3,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
566,2475,2016-02-21,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
567,2476,2016-02-22,0,9,0,0,7,0,0,0,0,8,149,0,0,0,0,0,0,0,0,38,0,0,0,0,62,0
568,2477,2016-02-23,0,6,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0
569,2478,2016-02-24,0,3,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0
570,2479,2016-02-25,0,3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
571,2480,2016-02-26,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,2481,2016-02-27,0,2,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0
573,2482,2016-02-28,0,1,0,0,3,0,0,0,0,2,26,0,0,0,0,0,0,0,0,2,0,0,7,0,9,0
574,2483,2016-02-29,1,8,0,0,4,0,0,0,0,12,67,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0
575,2484,2016-03-01,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
576,2485,2016-03-02,0,20,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0
577,2486,2016-03-03,0,6,0,0,0,0,8,0,0,3,19,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0
578,2487,2016-03-04,0,1,0,0,0,0,6,0,0,1,62,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
579,2488,2016-03-05,0,5,0,0,6,0,31,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
580,2489,2016-03-06,0,2,0,0,5,0,18,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
581,2490,2016-03-07,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582,2491,2016-03-08,3,2,0,0,2,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0
583,2492,2016-03-09,0,1,0,0,3,0,3,0,0,1,27,0,0,0,0,0,0,0,0,2,0,0,7,0,1,0
584,2493,2016-03-10,1,0,0,0,1,0,6,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
585,2494,2016-03-11,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
586,2495,2016-03-12,0,0,0,0,1,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
587,2496,2016-03-13,1,1,0,0,1,0,12,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0
588,2497,2016-03-14,1,10,0,0,0,0,6,0,0,1,8,0,0,0,0,0,0,0,0,1,5,0,2,0,3,0
589,2498,2016-03-15,0,17,0,0,2,0,72,0,0,33,23,0,0,0,0,0,0,0,0,6,12,0,1,0,24,0
590,2499,2016-03-16,1,6,0,0,0,0,11,0,0,14,19,0,0,0,0,0,0,0,0,3,7,0,13,0,2,0
591,2500,2016-03-17,0,3,0,0,0,0,12,0,0,3,1,0,0,0,0,0,0,0,0,8,9,0,1,0,2,0
592,2501,2016-03-18,1,3,0,0,1,0,199,0,0,9,13,0,0,0,0,0,0,0,0,4,5,0,5,0,6,0
593,2502,2016-03-19,0,62,0,0,0,0,61,0,0,15,50,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0
594,2503,2016-03-20,0,25,0,0,1,0,223,0,0,29,24,0,0,0,0,0,0,0,0,25,25,0,1,0,0,0
595,2504,2016-03-21,0,6,0,0,1,0,198,0,0,10,36,0,0,0,0,1,0,0,0,36,17,0,3,0,50,0
596,2505,2016-03-22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2506,2016-03-23,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
598,2507,2016-03-24,0,0,0,0,8,0,73,0,0,2,16,0,0,0,0,0,0,0,0,1,17,0,0,0,3,0
599,2508,2016-03-25,0,2,0,0,1,0,110,0,0,11,6,0,0,0,0,0,0,0,0,10,22,0,0,0,1,0
600,2509,2016-03-26,0,2,0,0,0,0,323,0,0,20,3,0,0,0,0,0,0,0,0,6,14,0,3,0,0,0
601,2510,2016-03-27,0,2,0,0,0,0,32,0,0,9,3,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0
602,2511,2016-03-28,1,0,0,0,27,0,176,0,0,41,38,0,12,0,0,0,0,0,0,20,35,0,25,0,20,0
603,2512,2016-03-29,1,1,0,0,87,0,296,0,0,43,18,0,11,0,0,0,0,0,0,21,11,0,14,0,10,0
604,2513,2016-03-30,1,5,0,0,307,0,681,0,0,0,27,0,16,0,0,1,0,0,0,48,16,0,46,1,1,0
605,2514,2016-03-31,0,3,0,0,554,0,942,0,0,0,22,0,8,0,0,1,0,0,0,53,8,0,83,0,0,0
606,2515,2016-04-01,0,0,0,0,1187,0,1033,0,0,0,12,0,5,0,0,1,0,0,0,74,8,0,9,0,0,0
607,2516,2016-04-02,0,0,0,0,400,0,201,0,0,0,7,0,0,0,0,0,0,0,0,21,8,0,8,0,0,0
608,2517,2016-04-03,0,0,0,0,110,0,114,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0
609,2518,2016-04-04,0,0,0,0,879,0,573,0,0,0,58,0,0,0,0,0,0,0,0,232,17,0,8,0,0,0
610,2519,2016-04-05,0,1,0,0,924,0,817,0,0,0,173,0,0,0,0,0,0,0,0,476,43,0,13,0,0,0
611,2520,2016-04-06,0,0,0,0,721,0,524,0,0,0,54,0,0,0,0,0,0,0,0,295,27,0,14,0,0,0
612,2521,2016-04-07,0,0,0,0,693,0,353,0,0,0,92,0,0,0,0,0,0,0,0,543,47,0,16,0,0,0
613,2522,2016-04-08,0,0,0,0,359,0,256,0,0,0,88,0,0,0,0,1,0,0,0,485,45,0,36,0,0,0
614,2523,2016-04-09,0,0,0,0,325,0,231,0,0,0,75,0,0,0,0,1,0,0,0,467,39,0,30,1,0,0
615,2524,2016-04-10,0,0,0,0,401,0,363,0,0,0,105,0,0,0,0,0,0,0,0,478,48,0,46,0,0,0
616,2525,2016-04-11,0,0,0,0,82,0,150,0,0,0,80,0,5,0,0,1,0,0,0,333,125,0,38,3,0,0
617,2526,2016-04-12,0,0,0,0,152,0,117,0,0,0,124,0,16,0,0,1,0,0,0,225,89,0,9,3,0,0
618,2527,2016-04-13,0,0,0,0,202,0,141,0,0,0,213,4,3,0,0,1,0,0,0,270,152,0,18,1,0,0
619,2528,2016-04-14,0,0,0,0,215,0,128,0,0,0,283,7,0,0,0,3,0,0,0,199,156,0,17,1,0,0
620,2529,2016-04-15,0,0,0,0,82,0,86,0,0,0,193,3,0,0,0,3,0,0,0,132,40,0,40,2,0,0
621,2530,2016-04-16,0,0,0,0,91,0,54,0,0,0,82,7,0,0,0,1,0,0,0,102,99,0,17,1,0,0
622,2531,2016-04-17,0,0,0,0,85,0,44,0,0,0,75,9,0,0,0,2,0,0,0,124,106,0,32,3,0,0
623,2532,2016-04-18,0,0,0,0,142,0,38,0,0,0,283,4,0,50,58,4,0,0,0,28,71,1,14,1,0,0
624,2533,2016-04-19,0,0,0,0,136,0,48,0,0,0,130,2,0,95,147,27,0,0,0,74,104,1,11,1,0,0
625,2534,2016-04-20,0,0,0,0,172,0,30,0,0,0,61,2,0,55,65,16,0,0,0,32,55,0,8,2,0,0
626,2535,2016-04-21,0,0,0,0,39,0,8,0,0,0,19,1,0,29,24,3,0,0,0,12,13,0,1,1,0,0
627,2536,2016-04-22,0,0,0,0,71,0,8,0,0,0,19,0,0,25,14,13,0,0,4,6,41,0,5,1,0,0
628,2537,2016-04-23,0,0,0,0,60,0,22,0,0,0,65,0,0,20,73,24,0,0,3,3,40,0,1,1,0,0
629,2538,2016-04-24,0,0,0,0,14,0,10,0,0,0,29,1,0,1,8,3,0,0,1,7,15,0,5,1,0,0
630,2539,2016-04-25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
631,2540,2016-04-26,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0
632,2541,2016-04-27,0,0,0,0,6,0,1,0,0,0,6,1,0,2,0,18,0,0,6,0,2,0,3,2,0,3
633,2542,2016-04-28,0,0,0,0,2,0,1,0,0,0,2,0,0,1,3,5,0,0,7,0,1,0,1,1,0,1
634,2543,2016-04-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,2544,2016-04-30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,23,0,0,5,0,1,0,1,0,0,5
636,2545,2016-05-01,0,0,0,0,1,0,2,0,0,0,2,1,0,1,4,35,0,0,4,0,2,0,5,0,0,2
637,2546,2016-05-02,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
638,2547,2016-05-03,0,0,0,0,1,0,5,0,0,0,7,7,0,0,8,5,0,0,4,0,2,0,2,1,0,0
639,2548,2016-05-04,0,0,0,0,1,0,10,0,0,0,8,4,0,0,2,3,0,0,5,0,3,0,2,2,0,7
640,2549,2016-05-05,0,0,0,0,13,0,23,0,0,0,29,4,0,0,12,7,0,0,12,0,7,0,5,2,0,12
641,2550,2016-05-06,0,0,0,0,34,0,15,0,0,0,17,3,0,1,3,7,0,0,64,0,19,0,7,1,0,12
642,2551,2016-05-07,0,0,0,0,52,0,65,0,0,0,43,3,0,1,3,5,0,0,50,0,7,0,1,0,0,16
643,2552,2016-05-08,0,0,0,0,8,0,47,0,0,0,18,4,0,0,1,9,0,0,51,0,9,0,1,0,0,1
644,2553,2016-05-09,0,0,0,0,1,0,5,0,0,0,3,0,0,0,26,6,0,0,51,0,2,0,1,0,0,45
645,2554,2016-05-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,0,0,21,0,0,0,0,0,0,39
646,2555,2016-05-11,0,0,0,0,0,0,3,0,0,0,0,0,0,2,9,2,0,0,8,0,2,0,0,0,0,41
647,2556,2016-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,4,0,0,21,0,5,0,0,0,0,90
648,2557,2016-05-13,3,0,0,0,0,4,4,0,0,0,3,0,0,6,1,18,0,0,19,0,12,0,0,0,0,76
649,2558,2016-05-14,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,25,0,0,34,0,2,0,0,0,0,128
650,2559,2016-05-15,1,0,0,0,0,1,1,0,0,0,0,0,0,1,21,10,0,0,13,0,1,0,0,0,0,40
651,2560,2016-05-16,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8,0,0,21,0,5,0,0,1,0,14
652,2561,2016-05-17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0,13,0,1,0,0,0,0,11
653,2562,2016-05-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6,1,0,45,0,1,0,0,0,0,56
654,2563,2016-05-19,0,0,0,0,0,3,0,0,0,0,7,0,0,1,4,34,2,0,39,0,6,0,0,0,0,70
655,2564,2016-05-20,0,0,0,0,0,0,1,0,0,0,6,0,0,1,3,5,1,0,16,0,3,0,0,0,0,16
656,2565,2016-05-21,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,7,1,0,60,0,1,0,0,0,0,42
657,2566,2016-05-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,39,0,0,0,0,0,0,76
658,2567,2016-05-23,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,27,0,0,49,0,3,0,0,0,0,95
659,2568,2016-05-24,0,0,0,0,0,0,3,0,0,0,16,1,0,0,0,63,0,0,108,0,0,0,0,0,0,91
660,2569,2016-05-25,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,145,0,0,72,0,2,0,0,0,0,16
661,2570,2016-05-26,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,185,3,0,163,0,5,0,0,0,0,26
662,2571,2016-05-27,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,74,0,0,257,0,1,0,1,1,0,234
663,2572,2016-05-28,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,19,1,0,118,0,1,0,2,0,0,169
664,2573,2016-05-29,0,0,0,0,0,0,0,0,3,0,34,6,0,0,0,42,0,0,303,0,2,0,0,3,0,236
665,2574,2016-05-30,0,0,0,0,0,2,1,0,0,0,6,0,0,1,14,69,15,0,159,0,3,0,0,2,0,130
666,2575,2016-05-31,0,0,0,0,0,5,0,0,0,0,7,0,0,0,12,51,12,0,68,0,1,0,0,1,0,59
667,2576,2016-06-01,0,0,0,0,0,1,0,0,0,0,5,0,0,0,5,30,6,0,68,0,0,0,0,5,0,73
668,2577,2016-06-02,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,15,4,0,62,0,1,0,0,3,0,62
669,2578,2016-06-03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,3,0,54,0,1,0,0,1,0,51
670,2579,2016-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,35,0,0,0,0,0,0,25
671,2580,2016-06-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,58,0,0,0,0,2,0,32
672,2581,2016-06-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,48,0,0,0,0,1,0,17
673,2582,2016-06-07,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,51,0,0,0,0,2,0,13
674,2583,2016-06-08,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,7,0,47,0,0,0,0,3,0,18
675,2584,2016-06-09,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,8,7,0,51,0,0,0,0,16,0,22
676,2585,2016-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,24,0,0,0,0,12,0,12
677,2586,2016-06-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,2,0,49,0,1,0,0,32,0,9
678,2587,2016-06-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,23,0,1,0,0,52,0,12
679,2588,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,16,0,0,0,0,33,0,4
680,2589,2016-06-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,12,0,54,0,0,0,0,26,0,44
681,2590,2016-06-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,6,0,46,0,1,0,0,54,0,19
682,2591,2016-06-16,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,5,0,60,0,1,0,0,77,0,35
683,2592,2016-06-17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,29,0,0,0,0,40,0,21
684,2593,2016-06-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,10,4,0,95,0,0,0,0,31,0,35
685,2594,2016-06-19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,3,0,73,0,0,0,0,21,0,29
686,2595,2016-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,38,0,0,0,0,12,0,20
687,2596,2016-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,60,0,0,0,0,4,0,73
688,2597,2016-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,68,0,0,0,0,1,0,81
689,2598,2016-06-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,38,0,0,0,0,4,0,67
690,2599,2016-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,34,0,0,0,0,44,0,88
691,2600,2016-06-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,22,0,0,0,0,24,0,69
692,2601,2016-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,12,0,82
693,2602,2016-06-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,26,0,0,0,0,5,0,36
694,2603,2016-06-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,0,0,0,0,2,0,0
695,2604,2016-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5
696,2605,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,1,0,34
697,2606,2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,29,0,0,0,0,1,0,51
698,2607,2016-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,4,0,49
699,2608,2016-07-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,27,0,0,0,0,4,0,43
700,2609,2016-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0,0,0,0,2,0,8
701,2610,2016-07-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,1,0,1
702,2611,2016-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,16,0,0,0,0,1,0,6
703,2612,2016-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,1,0,7
704,2613,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,3
705,2614,2016-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,21,0,0,0,0,1,0,19
706,2615,2016-07-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,28,0,0,0,0,2,0,14
707,2616,2016-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5
708,2617,2016-07-12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,17,0,0,0,0,6,0,14
709,2618,2016-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,0,0,0,1,0,2
710,2619,2016-07-14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,9,0,16,0,0,0,0,3,0,8
711,2620,2016-07-15,0,0,4,0,0,1,0,0,0,0,5,0,0,0,0,1,12,0,20,0,0,0,0,1,0,4
712,2621,2016-07-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,12,0,0,0,0,1,0,2
713,2622,2016-07-17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,2,0,1
714,2623,2016-07-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,25,0,0,0,0,1,0,10
715,2624,2016-07-19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,12,0,0,1,0,0,0,1
716,2625,2016-07-20,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,15,0,0,1,0,0,0,2
717,2626,2016-07-21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,1,0,1,0,3
718,2627,2016-07-22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,15,0,0,0,0,1,0,3
719,2628,2016-07-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,14,0,0,1,0,0,0,1
720,2629,2016-07-24,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,6,0,0,14,0,0,0,1
721,2630,2016-07-25,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0
722,2631,2016-07-26,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
723,2632,2016-07-27,0,0,1,5,0,1,0,0,4,0,1,0,0,0,0,0,4,0,8,0,0,0,0,0,0,1
724,2633,2016-07-28,0,0,0,7,0,1,0,0,3,0,1,0,0,0,0,0,2,0,8,0,0,1,0,0,0,2
725,2634,2016-07-29,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,1
726,2635,2016-07-30,0,0,1,8,0,1,0,0,1,0,1,0,0,0,0,0,1,0,16,0,0,2,0,0,0,1
727,2636,2016-07-31,0,0,0,22,0,1,0,0,2,0,1,0,0,0,0,0,1,0,16,0,0,1,0,0,0,0
728,2637,2016-08-01,0,0,7,13,0,1,0,0,1,0,0,0,0,0,0,1,1,0,14,0,0,3,0,0,0,0
729,2638,2016-08-02,0,0,12,23,0,1,0,0,1,0,0,0,0,0,0,1,1,0,10,0,0,3,0,0,0,0
730,2639,2016-08-03,0,0,12,32,0,3,0,0,3,0,0,0,0,0,0,0,5,0,19,0,0,1,0,0,0,0
731,2640,2016-08-04,0,0,3,10,0,0,0,0,2,0,2,0,0,0,0,0,1,0,11,0,0,2,0,0,0,0
732,2641,2016-08-05,0,0,4,17,0,1,0,0,6,0,0,0,0,0,0,1,2,0,14,0,0,4,0,0,0,0
733,2642,2016-08-06,0,0,22,23,0,2,0,0,1,0,0,0,0,0,0,1,5,0,13,0,0,1,0,0,0,0
734,2643,2016-08-07,0,0,54,32,0,1,0,0,8,0,0,0,0,0,0,0,5,0,27,0,0,3,0,0,0,0
735,2644,2016-08-08,0,0,14,19,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0
736,2645,2016-08-09,0,0,3,8,0,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0
737,2646,2016-08-10,0,0,3,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0
738,2647,2016-08-11,0,0,32,15,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
739,2648,2016-08-12,0,0,17,17,0,4,0,0,6,0,1,0,0,0,0,0,2,0,14,0,0,6,0,0,0,0
740,2649,2016-08-13,0,0,20,23,0,4,0,0,6,0,1,0,0,0,0,0,3,0,16,0,0,3,0,0,0,0
741,2650,2016-08-14,0,0,23,41,0,3,0,0,6,0,1,0,0,0,0,0,4,0,25,0,0,1,0,0,0,0
742,2651,2016-08-15,0,0,13,15,0,4,0,0,0,0,1,0,0,0,0,0,3,0,10,0,0,3,0,0,0,1
743,2652,2016-08-16,0,0,25,29,0,8,0,0,0,0,1,0,0,0,0,0,2,0,10,0,0,3,0,0,0,1
744,2653,2016-08-17,0,0,16,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,0
745,2654,2016-08-18,0,0,19,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
746,2655,2016-08-19,0,0,11,5,0,1,0,0,3,0,0,0,0,0,0,0,2,0,14,0,0,1,0,0,0,0
747,2656,2016-08-20,0,0,9,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
748,2657,2016-08-21,0,0,25,5,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,0,0,1,0,0,0,0
749,2658,2016-08-22,0,0,506,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0
750,2659,2016-08-23,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
751,2660,2016-08-24,0,0,222,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,21,0,0,3,0,0,0,0
752,2661,2016-08-25,0,0,157,1,0,0,0,0,3,0,0,0,0,0,0,0,5,0,16,0,0,2,0,0,0,0
753,2662,2016-08-26,0,0,22,2,0,2,0,0,3,0,0,0,0,0,0,1,2,0,9,0,0,4,0,0,0,0
754,2663,2016-08-27,0,0,64,3,0,1,0,0,2,0,0,0,0,0,0,0,4,0,18,0,0,1,0,0,0,0
755,2664,2016-08-28,0,0,71,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,2,0,0,0,0
756,2665,2016-08-29,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
757,2666,2016-08-30,0,0,72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
