,0,1,2
208,5.0,3.0,5.0
209,3.0,5.0,5.0
210,5.0,5.0,3.0
211,5.0,3.0,12.0
212,3.0,12.0,8.0
213,12.0,8.0,1.0
214,8.0,1.0,2.0
215,1.0,2.0,2.0
216,2.0,2.0,3.0
217,2.0,3.0,4.0
218,3.0,4.0,2.0
219,4.0,2.0,3.0
220,2.0,3.0,1.0
221,3.0,1.0,1.0
222,1.0,1.0,2.0
223,1.0,2.0,0.0
224,2.0,0.0,0.0
225,0.0,0.0,1.0
226,0.0,1.0,1.0
227,1.0,1.0,1.0
228,1.0,1.0,0.0
229,1.0,0.0,1.0
230,0.0,1.0,0.0
231,1.0,0.0,0.0
232,0.0,0.0,1.0
233,0.0,1.0,1.0
234,1.0,1.0,1.0
235,1.0,1.0,1.0
236,1.0,1.0,1.0
237,1.0,1.0,0.0
238,1.0,0.0,0.0
239,0.0,0.0,1.0
240,0.0,1.0,0.0
241,1.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.0,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,0.0,0.0,0.0
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,0.0
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,0.0,0.0,0.0
282,0.0,0.0,0.0
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,0.0,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.0
296,0.0,0.0,0.0
297,0.0,0.0,0.0
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,0.0
303,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.0
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,0.0,0.0,0.0
328,0.0,0.0,0.0
329,0.0,0.0,0.0
330,0.0,0.0,0.0
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,0.0,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,0.0,0.0,0.0
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,0.0,0.0,0.0
352,0.0,0.0,0.0
353,0.0,0.0,0.0
354,0.0,0.0,0.0
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.0,0.0,0.0
359,0.0,0.0,0.0
360,0.0,0.0,0.0
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,20.0
368,0.0,20.0,0.0
369,20.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,20.0
375,0.0,20.0,16.0
376,20.0,16.0,0.0
377,16.0,0.0,0.0
378,0.0,0.0,8.0
379,0.0,8.0,12.0
380,8.0,12.0,16.0
381,12.0,16.0,0.0
382,16.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.0,0.0,0.0
388,0.0,0.0,0.0
389,0.0,0.0,0.0
390,0.0,0.0,0.0
391,0.0,0.0,0.0
392,0.0,0.0,0.0
393,0.0,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,0.0,0.0,0.0
400,0.0,0.0,0.0
401,0.0,0.0,0.0
402,0.0,0.0,0.0
403,0.0,0.0,1.0
404,0.0,1.0,0.0
405,1.0,0.0,1.0
406,0.0,1.0,1.0
407,1.0,1.0,4.0
408,1.0,4.0,2.0
409,4.0,2.0,1.0
410,2.0,1.0,21.0
411,1.0,21.0,22.0
412,21.0,22.0,10.0
413,22.0,10.0,10.0
414,10.0,10.0,14.0
415,10.0,14.0,28.0
416,14.0,28.0,6.0
417,28.0,6.0,11.0
418,6.0,11.0,16.0
419,11.0,16.0,50.0
420,16.0,50.0,65.0
421,50.0,65.0,42.0
422,65.0,42.0,62.0
423,42.0,62.0,80.0
424,62.0,80.0,301.0
425,80.0,301.0,230.0
426,301.0,230.0,221.0
427,230.0,221.0,188.0
428,221.0,188.0,189.0
429,188.0,189.0,202.0
430,189.0,202.0,46.0
431,202.0,46.0,26.0
432,46.0,26.0,33.0
433,26.0,33.0,101.0
434,33.0,101.0,103.0
435,101.0,103.0,80.0
436,103.0,80.0,20.0
437,80.0,20.0,70.0
438,20.0,70.0,94.0
439,70.0,94.0,80.0
440,94.0,80.0,56.0
441,80.0,56.0,64.0
442,56.0,64.0,172.0
443,64.0,172.0,108.0
444,172.0,108.0,56.0
445,108.0,56.0,383.0
446,56.0,383.0,36.0
447,383.0,36.0,36.0
448,36.0,36.0,60.0
449,36.0,60.0,84.0
450,60.0,84.0,64.0
451,84.0,64.0,120.0
452,64.0,120.0,170.0
453,120.0,170.0,115.0
454,170.0,115.0,130.0
455,115.0,130.0,110.0
456,130.0,110.0,80.0
457,110.0,80.0,49.0
458,80.0,49.0,2.0
459,49.0,2.0,2.0
460,2.0,2.0,1.0
461,2.0,1.0,2.0
462,1.0,2.0,3.0
463,2.0,3.0,5.0
464,3.0,5.0,10.0
465,5.0,10.0,3.0
466,10.0,3.0,2.0
467,3.0,2.0,5.0
468,2.0,5.0,5.0
469,5.0,5.0,1.0
470,5.0,1.0,2.0
471,1.0,2.0,1.0
472,2.0,1.0,2.0
473,1.0,2.0,1.0
474,2.0,1.0,5.0
475,1.0,5.0,2.0
476,5.0,2.0,1.0
477,2.0,1.0,1.0
478,1.0,1.0,0.0
479,1.0,0.0,0.0
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,4.0
483,0.0,4.0,5.0
484,4.0,5.0,5.0
485,5.0,5.0,1.0
486,5.0,1.0,0.0
487,1.0,0.0,1.0
488,0.0,1.0,0.0
489,1.0,0.0,1.0
490,0.0,1.0,2.0
491,1.0,2.0,3.0
492,2.0,3.0,0.0
493,3.0,0.0,0.0
494,0.0,0.0,2.0
495,0.0,2.0,0.0
496,2.0,0.0,1.0
497,0.0,1.0,1.0
498,1.0,1.0,1.0
499,1.0,1.0,1.0
500,1.0,1.0,0.0
501,1.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,0.0,0.0,0.0
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.0,0.0,0.0
512,0.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,0.0,0.0,0.0
520,0.0,0.0,0.0
521,0.0,0.0,0.0
522,0.0,0.0,0.0
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.0,0.0,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,0.0,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,0.0,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,0.0,0.0,0.0
541,0.0,0.0,0.0
542,0.0,0.0,0.0
543,0.0,0.0,0.0
544,0.0,0.0,0.0
545,0.0,0.0,0.0
546,0.0,0.0,0.0
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,0.0,0.0,0.0
553,0.0,0.0,0.0
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,0.0
558,0.0,0.0,0.0
559,0.0,0.0,0.0
560,0.0,0.0,0.0
561,0.0,0.0,0.0
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,0.0,0.0,0.0
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,0.0,0.0,0.0
568,0.0,0.0,0.0
569,0.0,0.0,0.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.0,0.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.0,0.0,0.0
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
594,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,0.0,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,0.0,0.0
617,0.0,0.0,0.0
618,0.0,0.0,0.0
619,0.0,0.0,0.0
620,0.0,0.0,0.0
621,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,0.0,0.0
624,0.0,0.0,0.0
625,0.0,0.0,0.0
626,0.0,0.0,0.0
627,0.0,0.0,0.0
628,0.0,0.0,0.0
629,0.0,0.0,0.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
632,0.0,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,0.0,0.0,0.0
636,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,0.0,0.0,0.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.0,0.0,0.0
643,0.0,0.0,0.0
644,0.0,0.0,0.0
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.0,0.0,0.0
649,0.0,0.0,0.0
650,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.0,0.0,0.0
653,0.0,0.0,0.0
654,0.0,0.0,0.0
655,0.0,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,1.0
663,0.0,1.0,0.0
664,1.0,0.0,1.0
665,0.0,1.0,1.0
666,1.0,1.0,1.0
667,1.0,1.0,0.0
668,1.0,0.0,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,1.0
680,0.0,1.0,2.0
681,1.0,2.0,1.0
682,2.0,1.0,4.0
683,1.0,4.0,2.0
684,4.0,2.0,3.0
685,2.0,3.0,1.0
686,3.0,1.0,15.0
687,1.0,15.0,2.0
688,15.0,2.0,8.0
689,2.0,8.0,20.0
690,8.0,20.0,15.0
691,20.0,15.0,20.0
692,15.0,20.0,28.0
693,20.0,28.0,41.0
694,28.0,41.0,70.0
695,41.0,70.0,30.0
696,70.0,30.0,12.0
697,30.0,12.0,15.0
698,12.0,15.0,12.0
699,15.0,12.0,52.0
700,12.0,52.0,62.0
701,52.0,62.0,85.0
702,62.0,85.0,38.0
703,85.0,38.0,18.0
704,38.0,18.0,102.0
705,18.0,102.0,110.0
706,102.0,110.0,130.0
707,110.0,130.0,145.0
708,130.0,145.0,130.0
709,145.0,130.0,120.0
710,130.0,120.0,142.0
711,120.0,142.0,142.0
712,142.0,142.0,268.0
713,142.0,268.0,200.0
714,268.0,200.0,202.0
715,200.0,202.0,136.0
716,202.0,136.0,107.0
717,136.0,107.0,312.0
718,107.0,312.0,305.0
719,312.0,305.0,174.0
720,305.0,174.0,90.0
721,174.0,90.0,78.0
722,90.0,78.0,28.0
723,78.0,28.0,43.0
724,28.0,43.0,56.0
725,43.0,56.0,42.0
726,56.0,42.0,24.0
727,42.0,24.0,10.0
728,24.0,10.0,27.0
729,10.0,27.0,22.0
730,27.0,22.0,45.0
731,22.0,45.0,10.0
732,45.0,10.0,6.0
733,10.0,6.0,15.0
734,6.0,15.0,8.0
735,15.0,8.0,2.0
736,8.0,2.0,6.0
737,2.0,6.0,1.0
738,6.0,1.0,3.0
739,1.0,3.0,7.0
740,3.0,7.0,2.0
741,7.0,2.0,3.0
742,2.0,3.0,4.0
743,3.0,4.0,5.0
744,4.0,5.0,6.0
745,5.0,6.0,1.0
746,6.0,1.0,1.0
747,1.0,1.0,0.0
748,1.0,0.0,0.0
749,0.0,0.0,1.0
750,0.0,1.0,1.0
751,1.0,1.0,2.0
752,1.0,2.0,0.0
753,2.0,0.0,0.0
754,0.0,0.0,1.0
755,0.0,1.0,2.0
756,1.0,2.0,0.0
757,2.0,0.0,1.0
758,0.0,1.0,2.0
759,1.0,2.0,1.0
760,2.0,1.0,2.0
761,1.0,2.0,4.0
762,2.0,4.0,6.0
763,4.0,6.0,1.0
764,6.0,1.0,3.0
765,1.0,3.0,1.0
766,3.0,1.0,0.0
767,1.0,0.0,0.0
768,0.0,0.0,1.0
769,0.0,1.0,1.0
770,1.0,1.0,1.0
771,1.0,1.0,0.0
772,1.0,0.0,0.0
773,0.0,0.0,0.0
774,0.0,0.0,0.0
775,0.0,0.0,0.0
776,0.0,0.0,0.0
777,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,0.0,0.0,0.0
782,0.0,0.0,0.0
783,0.0,0.0,0.0
784,0.0,0.0,0.0
785,0.0,0.0,0.0
786,0.0,0.0,0.0
787,0.0,0.0,0.0
788,0.0,0.0,0.0
789,0.0,0.0,0.0
790,0.0,0.0,0.0
791,0.0,0.0,0.0
792,0.0,0.0,0.0
793,0.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.0
797,0.0,0.0,0.0
798,0.0,0.0,0.0
799,0.0,0.0,0.0
800,0.0,0.0,0.0
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,0.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,0.0,0.0,0.0
808,0.0,0.0,0.0
809,0.0,0.0,0.0
810,0.0,0.0,0.0
811,0.0,0.0,0.0
812,0.0,0.0,0.0
813,0.0,0.0,0.0
814,0.0,0.0,0.0
815,0.0,0.0,0.0
816,0.0,0.0,0.0
817,0.0,0.0,0.0
818,0.0,0.0,0.0
819,0.0,0.0,0.0
820,0.0,0.0,0.0
821,0.0,0.0,0.0
822,0.0,0.0,0.0
823,0.0,0.0,0.0
824,0.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,0.0,0.0
832,0.0,0.0,0.0
833,0.0,0.0,0.0
834,0.0,0.0,0.0
835,0.0,0.0,0.0
836,0.0,0.0,0.0
837,0.0,0.0,0.0
838,0.0,0.0,0.0
839,0.0,0.0,0.0
840,0.0,0.0,0.0
841,0.0,0.0,0.0
842,0.0,0.0,0.0
843,0.0,0.0,0.0
844,0.0,0.0,0.0
845,0.0,0.0,0.0
846,0.0,0.0,0.0
847,0.0,0.0,0.0
848,0.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,0.0,0.0,0.0
856,0.0,0.0,0.0
857,0.0,0.0,0.0
858,0.0,0.0,0.0
859,0.0,0.0,0.0
860,0.0,0.0,0.0
861,0.0,0.0,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
865,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.0
870,0.0,0.0,0.0
871,0.0,0.0,0.0
872,0.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
877,0.0,0.0,0.0
878,0.0,0.0,0.0
879,0.0,0.0,0.0
880,0.0,0.0,0.0
881,0.0,0.0,0.0
882,0.0,0.0,0.0
883,0.0,0.0,0.0
884,0.0,0.0,0.0
885,0.0,0.0,0.0
886,0.0,0.0,0.0
887,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
891,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.0
894,0.0,0.0,0.0
895,0.0,0.0,0.0
896,0.0,0.0,0.0
897,0.0,0.0,0.0
898,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
901,0.0,0.0,0.0
902,0.0,0.0,0.0
903,0.0,0.0,0.0
904,0.0,0.0,0.0
905,0.0,0.0,0.0
906,0.0,0.0,0.0
907,0.0,0.0,0.0
908,0.0,0.0,0.0
909,0.0,0.0,0.0
910,0.0,0.0,0.0
911,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0,0.0,0.0
914,0.0,0.0,0.0
915,0.0,0.0,0.0
916,0.0,0.0,0.0
917,0.0,0.0,0.0
918,0.0,0.0,0.0
919,0.0,0.0,1.0
920,0.0,1.0,1.0
921,1.0,1.0,0.0
922,1.0,0.0,0.0
923,0.0,0.0,0.0
924,0.0,0.0,0.0
925,0.0,0.0,0.0
926,0.0,0.0,0.0
927,0.0,0.0,0.0
928,0.0,0.0,3.0
929,0.0,3.0,1.0
930,3.0,1.0,0.0
931,1.0,0.0,0.0
932,0.0,0.0,0.0
933,0.0,0.0,0.0
934,0.0,0.0,0.0
935,0.0,0.0,0.0
936,0.0,0.0,0.0
937,0.0,0.0,0.0
938,0.0,0.0,0.0
939,0.0,0.0,0.0
940,0.0,0.0,1.0
941,0.0,1.0,0.0
942,1.0,0.0,0.0
943,0.0,0.0,1.0
944,0.0,1.0,0.0
945,1.0,0.0,0.0
946,0.0,0.0,0.0
947,0.0,0.0,0.0
948,0.0,0.0,0.0
949,0.0,0.0,0.0
950,0.0,0.0,1.0
951,0.0,1.0,0.0
952,1.0,0.0,4.0
953,0.0,4.0,2.0
954,4.0,2.0,3.0
955,2.0,3.0,12.0
956,3.0,12.0,2.0
957,12.0,2.0,8.0
958,2.0,8.0,6.0
959,8.0,6.0,18.0
960,6.0,18.0,32.0
961,18.0,32.0,34.0
962,32.0,34.0,31.0
963,34.0,31.0,30.0
964,31.0,30.0,17.0
965,30.0,17.0,23.0
966,17.0,23.0,38.0
967,23.0,38.0,124.0
968,38.0,124.0,120.0
969,124.0,120.0,88.0
970,120.0,88.0,111.0
971,88.0,111.0,104.0
972,111.0,104.0,114.0
973,104.0,114.0,198.0
974,114.0,198.0,180.0
975,198.0,180.0,72.0
976,180.0,72.0,88.0
977,72.0,88.0,78.0
978,88.0,78.0,42.0
979,78.0,42.0,10.0
980,42.0,10.0,72.0
981,10.0,72.0,48.0
982,72.0,48.0,125.0
983,48.0,125.0,108.0
984,125.0,108.0,58.0
985,108.0,58.0,34.0
986,58.0,34.0,48.0
987,34.0,48.0,72.0
988,48.0,72.0,84.0
989,72.0,84.0,48.0
990,84.0,48.0,42.0
991,48.0,42.0,52.0
992,42.0,52.0,44.0
993,52.0,44.0,32.0
994,44.0,32.0,34.0
995,32.0,34.0,58.0
996,34.0,58.0,72.0
997,58.0,72.0,51.0
998,72.0,51.0,30.0
